Rank,Frequency_Hz,Amplitude
1,15.804849412965687,1.3852989222970302
2,17.036396120469504,1.3407189069386922
3,18.062685043389354,1.1824874558407406
4,18.883716181725237,0.8044643958312897
5,19.294231750893175,0.7789911648148391
6,14.983818274629806,0.7349783860168516
7,15.394333843797746,0.7305645548129394
8,17.652169474221417,0.6871911737181374
9,13.547013782542017,0.6686964226801566
10,21.552067381316846,0.5848641000000994
