Rank,Frequency_Hz,Amplitude
1,13.341755997958048,0.6731383093483251
2,7.799795814190858,0.6407306948157766
3,8.415569167942769,0.5774437270128753
4,11.083920367534377,0.507341778112489
5,10.673404798366438,0.49701960701789255
6,6.773506891271008,0.4956992682149475
7,0.6157733537519099,0.4476093437146525
8,9.647115875446588,0.42735897426780833
9,12.315467075038198,0.4232569841191321
10,1.6420622766717596,0.42266488913523426
