axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.0999999999971,201.04999999999856,11.259666128163625,0.8990826419358995,13.047827233714385,13.90679530548693,1.8211182784601376,3.316471784141615,25.52392578124982,10.562539110406561,8.912254989405982,833.1093601417595,18.51699313842194
ay,402.0999999999971,201.04999999999856,11.259666128163625,0.7050913270520706,21.87704481166143,27.003324728125357,1.5699655414188705,2.4647918012426473,71.85966796874949,11.957788666258516,6.6478725255883315,537.7934433443969,7.9719473356073145
az,402.0999999999971,201.04999999999856,0.21653204092622355,4.05666028768138,16.260196255816894,18.804966567297843,4.498757424793656,20.23881836713604,33.77011718749976,1.0,18.659575485848777,2553.1005728749005,55.28090985030468
aabs,402.0999999999971,201.04999999999856,0.21653204092622355,2.3390545828158067,17.731358925395774,27.642890361045556,3.432470035819779,11.781850546800635,62.042773437499555,1.1798950837953142,23.536722945542834,1926.0271061645358,93.49685266207361
