axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.09999999998814,201.04999999999407,18.801898148147593,0.11402542900583919,18.126743829970202,9.624713408441579,0.318293876619442,0.10131099189343254,25.916601562499235,18.082536594995346,1.495138443872749,23.193353418685543,0.29836940955646574
ay,402.09999999998814,201.04999999999407,16.754166666666173,0.14877418957665373,16.83698961060031,7.40034932336313,0.30221187525750304,0.09133201754665658,23.953222656249295,16.64706429522666,1.561624535806476,23.423604007510004,0.3300802922989665
az,402.09999999998814,201.04999999999407,18.057268518517986,1.206037836069801,16.51217311865817,7.414956033619178,3.359026993087217,11.28306234028855,23.953222656249295,16.64706429522666,15.173831816553905,2283.0731202810953,32.43900735327084
aabs,402.09999999998814,201.04999999999407,1.3031018518518134,1.7899832514582372,11.359024870148437,14.49801288926047,3.036756045312621,9.22188727874275,36.911523437498914,1.2297143456559438,29.696986797409107,1701.020774055426,102.20652379457272
