Rank,Frequency_Hz,Amplitude
1,16.754166666666173,0.14877418957665373
2,18.988055555554997,0.1114177076596547
3,18.057268518517986,0.10515038035307935
4,16.195694444443966,0.09974881429154257
5,17.684953703703183,0.08698910146961483
6,15.078749999999555,0.08653184118029462
7,13.961805555555143,0.08378614428686616
8,20.291157407406807,0.07795927160714523
9,15.823379629629162,0.07684202319314351
10,14.334120370369947,0.0719467657712046
