Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.0,0.08140285644531249,3.5003228271484375,9.399635717773437,10.030555216244814
0.002486943546381497,0.2825157958984375,3.380612744140625,9.437942944335937,10.029113855237592
0.004973887092762994,0.4644751220703125,3.23696064453125,9.476250170898437,10.024618130119423
0.007460830639144491,0.565031591796875,3.1124621582031247,9.466673364257812,9.9812116484685
0.009947774185525988,0.7038952880859375,2.85388837890625,9.476250170898437,9.92166643045907
0.012434717731907486,0.7948749511718749,2.73896669921875,9.519345800781249,9.93738945811632
0.014921661278288981,0.833182177734375,2.5330653564453125,9.519345800781249,9.885775493918988
0.01740860482467048,0.7852981445312499,2.2936451904296873,9.576806640625,9.878903120655883
0.019895548371051976,0.7613561279296874,2.1260510742187497,9.572018237304688,9.834799919622988
0.022382491917433474,0.70868369140625,1.9536685546875,9.595960253906249,9.818426889812258
0.02486943546381497,0.584185205078125,1.8100164550781248,9.548076220703125,9.735665947321849
0.027356379010196465,0.44053310546874996,1.70467158203125,9.605537060546874,9.76556792209948
0.029843322556577963,0.2154781494140625,1.6232687255859375,9.576806640625,9.71579423517498
0.032330266102959464,0.028730419921875,1.5179238525390624,9.595960253906249,9.715316333176414
0.03481720964934096,-0.1771709228515625,1.4221557861328125,9.552864624023437,9.659769103909966
0.03730415319572245,-0.4070142822265625,1.426944189453125,9.624690673828125,9.738403406751258
0.03979109674210395,-0.6703764648437499,1.426944189453125,9.562441430664062,9.691535504723232
0.04227804028848545,-0.8906430175781249,1.4700398193359374,9.548076220703125,9.701547380266222
0.04476498383486695,-1.0582371337890624,1.5705962890624998,9.504980590820312,9.691815854958133
0.04725192738124844,-1.2928688964843749,1.675941162109375,9.495403784179686,9.728462457498777
0.04973887092762994,-1.47482822265625,1.8291700683593748,9.490615380859374,9.777155094030663
0.05222581447401144,-1.675941162109375,1.9776105712890624,9.4618849609375,9.810554997783868
0.05471275802039293,-1.7573440185546874,2.1356278808593747,9.476250170898437,9.871599756194865
0.05719970156677443,-1.8435352783203125,2.35589443359375,9.466673364257812,9.928079647655828
0.059686645113155926,-1.93451494140625,2.4851813232421875,9.418789331054686,9.931367817712996
0.062173588659537427,-1.905784521484375,2.729389892578125,9.423577734375,9.994268414638729
0.06466053220591893,-1.905784521484375,2.863465185546875,9.3852705078125,9.995736591966773
0.06714747575230041,-1.8100164550781248,3.0741549316406247,9.394847314453125,10.049365361716681
0.06963441929868192,-1.675941162109375,3.2417490478515623,9.414000927734374,10.096589975604768
0.07212136284506342,-1.5227122558593749,3.39018955078125,9.375693701171874,10.08541869148548
0.0746083063914449,-1.37906015625,3.5242648437499997,9.3852705078125,10.119562841756732
0.0770952499378264,-1.1875240234375,3.5577836669921874,9.356540087890625,10.08032144049295
0.0795821934842079,-0.9337386474609375,3.6248213134765623,9.337386474609374,10.059720850630708
0.0820691370305894,-0.70868369140625,3.6439749267578123,9.327809667968749,10.039363477987838
0.0845560805769709,-0.4644751220703125,3.6200329101562496,9.366116894531249,10.052090384176827
0.0870430241233524,-0.2537853759765625,3.6104561035156246,9.390058911132812,10.063449043296115
0.0895299676697339,-0.023942016601562498,3.5625720703124997,9.404424121093749,10.05662398748902
0.09201691121611538,0.181959326171875,3.4428619873046875,9.466673364257812,10.074934860611101
0.09450385476249688,0.373495458984375,3.265691064453125,9.5001921875,10.052755273345062
0.09699079830887838,0.5315127685546874,3.1699229980468746,9.476250170898437,10.006509628143862
0.09947774185525989,0.6655880615234374,3.0071172851562498,9.519345800781249,10.00518397178081
0.10196468540164137,0.7517793212890624,2.7533319091796873,9.495403784179686,9.915074471462068
0.10445162894802287,0.8092401611328125,2.6096798095703124,9.504980590820312,9.889891525125037
0.10693857249440437,0.8188169677734375,2.4564509033203126,9.557653027343749,9.902188831679084
0.10942551604078586,0.7805097412109374,2.1978771240234374,9.509768994140625,9.791606897253846
0.11191245958716736,0.74699091796875,2.0350714111328125,9.567229833984374,9.80976033225168
0.11439940313354886,0.6560112548828124,1.9201497314453124,9.581595043945311,9.79409461583151
0.11688634667993036,0.5410895751953124,1.7573440185546874,9.600748657226562,9.775244790140686
0.11937329022631185,0.33518823242187495,1.62805712890625,9.610325463867188,9.753013723336528
0.12186023377269335,0.16280571289062498,1.4987702392578124,9.567229833984374,9.685282888306125
0.12434717731907485,-0.0430956298828125,1.446097802734375,9.567229833984374,9.67599828362267
0.12683412086545634,-0.277727392578125,1.465251416015625,9.610325463867188,9.725350879951742
0.12932106441183785,-0.55545478515625,1.4173673828125,9.557653027343749,9.67812955623693
0.13180800795821934,-0.7661445312499999,1.4221557861328125,9.581595043945311,9.71681368088082
0.13429495150460083,-0.9864110839843749,1.5035586425781249,9.552864624023437,9.720643905791274
0.13678189505098234,-1.197100830078125,1.637633935546875,9.524134204101562,9.737762969078975
0.13926883859736383,-1.39821376953125,1.7334020019531249,9.528922607421874,9.785706428455617
0.14175578214374532,-1.5801730957031248,1.838746875,9.495403784179686,9.800032148279932
0.14424272569012683,-1.695094775390625,2.0446482177734375,9.476250170898437,9.841404876004917
0.14672966923650832,-1.8052280517578123,2.250549560546875,9.466673364257812,9.896551229033241
0.1492166127828898,-1.8770541015625,2.375048046875,9.423577734375,9.897878693991233
0.15170355632927132,-1.8914193115234375,2.6192566162109374,9.394847314453125,9.93484415053682
0.1541904998756528,-1.8722656982421875,2.786850732421875,9.4618849609375,10.03987962396113
0.15667744342203432,-1.8148048583984373,2.96881005859375,9.370905297851563,9.996060020797017
0.1591643869684158,-1.7717092285156248,3.1124621582031247,9.418789331054686,10.076704160559814
0.1616513305147973,-1.6328455322265625,3.289633081054687,9.370905297851563,10.064876374868401
0.1641382740611788,-1.4700398193359374,3.404554760742187,9.399635717773437,10.104709882830269
0.1666252176075603,-1.2641384765625,3.4907460205078125,9.327809667968749,10.039491375038287
0.1691121611539418,-1.0582371337890624,3.6296097167968746,9.361328491210937,10.095959768538801
0.1715991047003233,-0.86191259765625,3.6631285400390623,9.394847314453125,10.120501968219479
0.1740860482467048,-0.622492431640625,3.6679169433593746,9.3852705078125,10.095762182007247
0.17657299179308628,-0.39264907226562495,3.6535517333984373,9.390058911132812,10.083442860308898
0.1790599353394678,-0.16759411621093748,3.6152445068359373,9.404424121093749,10.07676901002528
