axis,RMS,P2P,CrestFactor,Kurtosis
ax,0.5886254552621732,5.119196038294751,5.2132374610506105,4.092765238837441
ay,0.7310489402361993,6.549432068782091,6.041918894862851,6.144781962351031
az,6.355073729031273,63.69824245138568,5.179263016942744,4.575676639912299
aabs,6.424007672864853,33.31671564304011,5.190084451779088,6.239807096997755
