axis,RMS,P2P,CrestFactor,Kurtosis
ax,0.472814324751314,4.635524844544388,5.338353065933767,5.3972478392314684
ay,0.56492058540993,5.376179853794034,5.008224148765357,4.38182396558943
az,4.452959375165335,49.258839203808336,6.486202618543525,7.794339419940549
aabs,4.513483782000638,29.027666981964448,6.433774144558798,8.771853984662979
