axis,RMS,P2P,CrestFactor,Kurtosis
ax,0.4006754532708915,4.410440138026173,6.364196349440959,8.153242368788746
ay,0.44600081441089756,4.203474474056036,4.7409793021749405,4.475776849362501
az,3.4513002181559385,44.941691749721684,7.494092952785703,14.008796431708895
aabs,3.502988829721306,25.880990331115214,7.3994837308241435,14.731501563620604
