axis,RMS,P2P,CrestFactor,Kurtosis
ax,0.4687338461727451,5.091873048192035,5.9341758439460826,6.693689153971743
ay,0.5787553625639796,5.482268065202995,6.898300337568049,8.164348084230493
az,4.966583470670594,48.02648535630224,5.098824801112547,5.065351052620439
aabs,5.022113156768057,25.53636820084571,5.092833423366731,5.724007263563946
