axis,RMS,P2P,CrestFactor,Kurtosis
ax,0.40534825877930675,4.503889234169953,7.4071820647648,10.659383177925156
ay,0.5397281632421831,5.591885516129421,5.917427808119575,5.92637384546887
az,5.323773271379284,57.70301454627058,5.699153331240775,6.544802460497589
aabs,5.366393159855573,30.435561682263064,5.678239931039096,7.830598866603829
