axis,RMS,P2P,CrestFactor,Kurtosis
ax,0.7575777532676641,6.274659919856725,5.756886536171681,4.880266509222541
ay,0.34272523468534516,3.115668951791223,5.078099657717569,7.731505768069152
az,6.928187014430843,63.41715870872666,5.777781322881341,4.992668691117413
aabs,6.977905125871543,40.22581815162483,5.770609546017236,8.312959415203794
