axis,RMS,P2P,CrestFactor,Kurtosis
ax,0.3631757796496355,3.7071109493718524,5.896260443046599,9.340001781232818
ay,0.34273941572387734,4.223371067664893,6.847221379932387,11.403503793922134
az,7.052535281485685,60.84511556242895,5.501279790476816,4.527732505432187
aabs,7.070192419631535,38.792039956322775,5.488373273266695,6.467565161402463
