Frequency_Hz,GlobalWaveletPower,GlobalWaveletAmplitude
1.0,493.72529377600046,22.21993010286037
1.0422234676157642,538.3859794992469,23.20314589660736
1.0862297564490278,566.2506906094139,23.796022579612206
1.1320941433937326,571.2863189403223,23.901596577223085
1.1798950837953142,555.0919987895331,23.5603904634353
1.229714345655945,523.7056754620194,22.88461656794842
1.2816371495063894,482.79531829698954,21.972603812406703
1.3357523141837326,435.8809539761586,20.877762187939553
1.3921524087643515,385.8827814613303,19.643899344614102
1.4509339109120212,336.7838483501226,18.351671541037415
1.512197371912029,293.24332238201225,17.124348816291153
1.5760475886736,258.94607564132355,16.091801503912592
1.642593782994863,235.379114615904,15.342070089003766
1.711949788397002,221.70497751911802,14.889760828136831
1.784234244847197,215.647619172426,14.684945324121095
1.8595708017034402,215.13057387153802,14.667330154855655
1.938088329228386,219.80603065909497,14.825856827148135
2.019921139034051,230.8781097679079,15.194673730222307
2.1052092138344527,248.48856848563437,15.76352018064602
2.1940984468992,268.6928999679666,16.391854683591074
2.286740891617647,283.5516410493546,16.838991687430532
2.3832950216005084,285.21964077758696,16.888446961683215
2.4839260017638694,270.71314672134037,16.453362778512492
2.5888059708593008,243.45054710433436,15.602901880878902
2.698114335933375,211.04354485525803,14.52733784474148
2.8120380792202866,181.67138403790608,13.47855274270595
2.93077207799254,161.0924755687991,12.692221065235158
3.0545194379168437,150.8778645964577,12.283235103036077
3.1834918404854475,148.1594174357715,12.172075313428335
3.3179099051172347,147.38426996647752,12.140192336469696
3.458003566547975,143.5725806909185,11.982177627247832
3.604012468155311,135.05483108729777,11.621309353394642
3.7561863718912765,123.73599656449794,11.123668305217391
3.914785585523602,112.93467030683381,10.627072518188337
4.0800814079166186,104.79061275786378,10.23672861601126
4.252356593113467,99.25069290369811,9.962464198364685
4.431905834013475,94.94124079550184,9.7437795949776
4.619036266472058,90.63360202068205,9.520168171869763
4.814067994685482,85.94411306377698,9.270604784143103
5.017334638759171,81.05611661590594,9.003117049994737
5.229183905396271,76.17291878236767,8.727709824597039
5.449978182682645,71.31750760776215,8.444969366893059
5.680095159985767,66.47344373664686,8.153124783581253
5.919928474027884,61.728461388888604,7.856746234217356
6.169888382238642,57.244176874057985,7.565988162431791
6.4304024645389735,53.149768114254606,7.29038874918578
6.701916354756766,49.491129675314,7.03499322496575
6.984894502925397,46.237357769873185,6.7998057155975555
7.279820969769196,43.301559660237885,6.580392059766491
7.587200254734807,40.57544968285947,6.3698861593327925
7.907558158984918,37.97714849499562,6.162560222423438
8.241442684830592,35.482032212923414,5.956679629871277
8.58942497314071,33.11592617626176,5.75464387918677
8.952100280332155,30.921322929913675,5.560694464715147
9.330088996611831,28.923300234605005,5.378038697760086
9.724037707212469,27.118477240542394,5.207540421402641
10.134620298437424,25.492083395070363,5.048968547641227
10.562539110406561,24.045941395774914,4.903666117893317
11.008526138475059,22.812402273648523,4.776233063162698
11.473344285380252,21.842855518395186,4.673634080498299
11.957788666258516,21.18335675013333,4.602538076988971
12.462687968764433,20.86375013136499,4.567685423862396
12.988905870618936,20.914352841245584,4.57322127621719
13.537342517011222,21.392074769746237,4.625156729208886
14.108936060381751,22.37665534797302,4.730396954587746
14.704664265220165,23.914054714640944,4.890199864488254
15.32554618062337,25.928635955225793,5.092016884813501
15.972643883474825,28.160506208949545,5.30664736052336
16.647064295226855,30.180439776957087,5.493672703843676
17.34996107539391,31.495080246468078,5.612047776566775
18.08253659499557,31.704358367271357,5.630662338239735
18.846043993325242,30.64045878780612,5.535382442777204
19.641789321562676,28.424018012719795,5.331418011441214
20.471133776897336,25.416853600718127,5.041513026931312
21.33549603098413,22.103770729061036,4.701464742935018
22.236354656714663,18.96498190603875,4.354880240148832
23.1752506574551,16.39098217201681,4.0485777962164455
24.15379010307737,14.654798487628046,3.8281586288486067
25.17364687729262,13.917550203955827,3.7306232996586277
26.236565540986675,14.226003114960331,3.7717374133097246
27.344364316455398,15.477219985970374,3.9341098085806365
28.498938197644904,17.368325846126517,4.167532344940651
29.702262191716823,19.38999012420199,4.403406649879385
30.95639469748371,20.920202536079213,4.573860791069095
32.26348102649374,21.412745437658455,4.627390780737937
33.625757072787714,20.592973563013523,4.5379481666292225
35.04555313760611,18.548330028030048,4.306777220617529
36.52529791558836,15.664068688511602,3.9577858315618344
38.06752264928336,12.452467130584862,3.528805340421155
39.67486545907774,9.37528930168732,3.0619094208822246
41.3500758559489,6.736680639602239,2.5955116334939126
43.09601944476195,4.664098374236732,2.1596523734704927
44.915682826156214,3.148707413083653,1.7744597524552799
46.812178705406346,2.1050061894368177,1.4508639458739119
48.78875121699743,1.4222130585592876,1.1925657460112158
50.84878147402189,0.9974955918550767,0.998747010936742
52.995793351891315,0.7516619219306295,0.8669843839024032
55.233459516256644,0.6310327935334313,0.7943757256698063
57.565607705447924,0.599807716264894,0.7744725406784246
59.996227278180676,0.6287739886123603,0.79295270263261
62.529476037728955,0.6874514728664186,0.8291269341098615
65.16968734423872,0.7444010224332422,0.862786776923037
67.92137752734766,0.7742858861125064,0.8799351601751725
70.78925361179171,0.7652122973473491,0.8747641381237282
73.7782213692133,0.7204859566832813,0.8488144418442003
76.89339370994499,0.6539947712951483,0.8086994319864138
80.14009942912304,0.5827276825574687,0.7633660213537596
83.52389232209272,0.5203602198607499,0.721359979386679
87.05056068469717,0.47377039215410993,0.6883098082652244
90.72613721470162,0.44262460793972075,0.6653003892526449
94.55690933128994,0.4215207304829026,0.64924627875938
98.5494299302864,0.4036163341089752,0.6353080623673646
102.71052859349984,0.38398197932041755,0.6196627948492773
107.0473232713655,0.3610537570133867,0.6008774891884258
111.56723245886822,0.33588338765358555,0.5795544734134882
116.27798788557566,0.31032235554154775,0.5570658448886879
121.18764774148859,0.28561377000791843,0.5344284517200768
126.30461046133195,0.26207062985557,0.511928344454153
131.63762909086768,0.23952061729124957,0.489408436064653
137.1958262598019,0.21782525647562792,0.4667175339277794
142.9887097869006,0.19708164102314119,0.44393878071547344
149.0261889440077,0.17755880805610189,0.42137727520133533
155.31859140678574,0.15958028000449784,0.39947500548156684
161.87668092117624,0.14346576229789032,0.37876874514390746
168.71167571579906,0.12952879716972285,0.3599010935933966
175.83526769178638,0.11809666142090795,0.34365194808251553
183.25964242287972,0.10952990307805177,0.3309530224639923
190.99749999999864,0.10423211109258021,0.3228499823332506
