axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.1376357624893045,22.108214164953544,6.726239125915436,6.759823370950857
ay,1.607517479745315,13.201648826434033,5.6882191457023685,6.911497970031778
az,0.18238311993274148,1.4412307446023558,5.152307483862426,6.037273129770913
aabs,2.680832464589378,14.426783900226983,5.392708172049489,6.561256571961007
