axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.9989899810668343,19.77150204329451,6.670214012376949,9.925250370220148
ay,1.5936194714023577,14.344939420346837,6.281143157991316,10.78997096603295
az,0.1797506137582844,1.917034377048077,6.203207490839224,7.88499279045673
aabs,2.5627903244676093,14.618485963478909,5.707642007199422,8.683666080942869
