axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.996634636995242,14.820701803701962,4.819393772339777,6.654353975188712
ay,1.5991643982973087,19.278568767227092,7.0729570084982765,11.698002717854497
az,0.180322313080502,1.5347598796141106,5.083789330542349,6.087749720792933
aabs,2.5644478514926785,13.868211896545809,5.427203959330878,6.4570513816189035
