axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.9996589554975115,21.321219209402116,6.71017765007989,8.592380058081387
ay,1.5989358935777616,16.136439335089463,6.975470378238569,11.578250298300135
az,0.18103429896648923,1.814770937814293,6.757193644691494,10.350751442271342
aabs,2.566710998043021,13.650411896480787,5.3262694268000885,6.023183576089224
