axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.9984874542370354,25.37409389570026,8.510657413188028,21.256363407446745
ay,1.6010674704563166,21.459752545777896,9.37766820882971,26.741348024960775
az,0.1807731152492208,2.03648850140927,8.405993333135624,19.39408397432518
aabs,2.5671088930727355,22.51085251470258,8.782326892522201,26.259274524237547
