axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.09999999998814,201.04999999999407,8.615172715347363,0.8083027230567056,13.441126453559217,16.216186220177676,2.144845307412142,4.600361392727887,27.879980468749178,11.008526138474947,8.984957245140977,803.4301634222312,17.559791664021265
ay,402.09999999998814,201.04999999999407,12.307389593353376,0.6190983526354432,21.4499068802771,26.730484692105755,1.7570628794010914,3.087269962169254,68.32558593749799,11.957788666258388,7.16643845420638,519.454554900177,7.533397154104105
az,402.09999999998814,201.04999999999407,12.307389593353376,0.07034873839532041,17.91822659049468,22.987450246188338,0.18820651652220283,0.0354216928614222,52.618554687498445,11.473344285380135,0.8361422917425567,6.6615189737974045,0.11816215579925227
aabs,402.09999999998814,201.04999999999407,3.3405771753387734,0.7811353072588646,13.92794687877642,27.076206646919342,2.146803350736619,4.608764626733976,62.828124999998145,3.1834918404854324,13.29402645840323,747.346059124011,34.47845363328729
