axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.0999999999971,201.04999999999856,8.058116232464872,0.8142216030275761,10.897289682142594,11.653074855213378,2.6161003214422305,6.843980891850141,20.81181640624985,9.330088996611831,9.654175098932479,821.8482587691462,21.428255853520604
ay,402.0999999999971,201.04999999999856,8.058116232464872,0.584917172761866,11.933814933508051,12.925351361069843,2.2566190696228743,5.092329625385608,21.20449218749985,10.134620298437424,7.591650369794173,549.5935570612443,13.044970670189974
az,402.0999999999971,201.04999999999856,0.2014529058116218,1.2271204090136354,17.501795440037974,13.349642392807237,2.747799617703921,7.5504027390538155,28.272656249999798,18.846043993325242,15.310245880806713,2352.511581809867,30.46841220830929
aabs,402.0999999999971,201.04999999999856,1.208717434869731,1.7647248020231907,11.93120482544612,16.756789873853727,3.195672309556687,10.21232151006737,37.69687499999973,1.1320941433937326,28.179573720796828,2203.743621025988,111.75096361659608
