axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.0999999999971,201.04999999999856,0.20588837685611733,0.24398086577783976,16.003589802572968,13.385686297558133,0.39329242135865367,0.15467892869815278,27.094628906249806,18.08253659499557,1.5051689351053223,24.131866080812788,0.41468090498322824
ay,402.0999999999971,201.04999999999856,0.20588837685611733,0.4631661646179413,12.162801423767178,17.38521270372143,0.4460202459716143,0.19893405981657933,27.8799804687498,1.0,2.25276332809676,27.369978929026562,0.7061961176399614
az,402.0999999999971,201.04999999999856,0.20588837685611733,5.109900891816733,12.099566398699727,17.1516146545796,4.935193926100286,24.356139088217155,27.8799804687498,1.0,25.056687646063242,2791.526090513385,82.02388758973748
aabs,402.0999999999971,201.04999999999856,0.20588837685611733,3.8335174736958733,14.019987600102361,23.711064346090556,3.5002271604029818,12.25159017442272,47.906445312499656,1.2816371495063894,28.925627967514313,2014.1045231795704,113.58719948741076
