Rank,Frequency_Hz,Amplitude
1,0.617665130568352,2.7883519311818166
2,1.235330261136704,2.053035890394391
3,2.2647721454172904,1.312546107925622
4,3.5001024065539945,1.0486113350074378
5,4.735432667690699,0.6918985019587434
6,5.558986175115168,0.6438786075874866
7,6.794316436251872,0.6170238537693523
8,4.323655913978464,0.600360779362029
9,15.853405017921034,0.5695787354707427
10,14.61807475678433,0.5487633646905657
