Rank,Frequency_Hz,Amplitude
1,18.118177163338324,0.11091422755005696
2,15.853405017921034,0.10593720215428952
3,19.14761904761891,0.0985332304607188
4,17.088735279057737,0.09730297678842877
5,16.676958525345505,0.09406519530516735
6,18.73584229390668,0.09188123140314697
7,20.79472606246785,0.0854807813536005
8,19.765284178187265,0.08337646235421246
9,14.61807475678433,0.07685083225514253
10,20.382949308755617,0.0754848846007328
