Frequency_Hz,Amplitude_m_s2
0.0,5.039223226073322e-17
0.22203202650469198,0.6083406424793
0.44406405300938395,0.44714082701830976
0.6660960795140759,0.2732294157276669
0.8881281060187679,0.20018961044767136
1.1101601325234598,0.15903251618707706
1.3321921590281518,0.1323273321598309
1.5542241855328438,0.11280769540511353
1.7762562120375358,0.09925650555181642
1.9982882385422278,0.08784215297844639
2.2203202650469196,0.08047049771228827
2.442352291551612,0.0752962940833656
2.6643843180563036,0.06666764465003465
2.886416344560996,0.059609321202130965
3.1084483710656876,0.058558022809617506
3.33048039757038,0.0578635383591458
3.5525124240750716,0.05394637712610797
3.7745444505797634,0.047738656027214145
3.9965764770844556,0.043156168041772365
4.218608503589148,0.04360584243669557
4.440640530093839,0.04163983145914711
4.662672556598531,0.03530181726411273
4.884704583103224,0.0389932658243769
5.106736609607916,0.033239445576969964
5.328768636112607,0.03552890720775875
5.550800662617299,0.03502209129804947
5.772832689121992,0.03387998366201445
5.994864715626683,0.03360253887781264
6.216896742131375,0.02615571852190131
6.4389287686360674,0.02674850003086955
6.66096079514076,0.039647530367326045
6.882992821645451,0.03155108231004958
7.105024848150143,0.02479353915657038
7.3270568746548355,0.023886033885875294
7.549088901159527,0.021568796475810708
7.771120927664219,0.03266399075960208
7.993152954168911,0.02229598694297963
8.215184980673603,0.030693895607866367
8.437217007178296,0.02981669755938759
8.659249033682988,0.015359426814730095
8.881281060187678,0.03741614454769827
9.10331308669237,0.044164641554883574
9.325345113197063,0.026285961114732012
9.547377139701755,0.02807435249086113
9.769409166206447,0.013602975745840094
9.99144119271114,0.03430478578170693
10.213473219215832,0.02988283395766784
10.435505245720522,0.017941319577281328
10.657537272225214,0.01214542968028224
10.879569298729907,0.020287402485647758
11.101601325234599,0.018789070706081892
11.323633351739291,0.029795794806371737
11.545665378243983,0.037317055466742834
11.767697404748676,0.024067245887076233
11.989729431253366,0.021931989662795606
12.211761457758058,0.03269166761883602
12.43379348426275,0.0439046413971047
12.655825510767443,0.04953621775494133
12.877857537272135,0.009937740315731343
13.099889563776827,0.025062172373797736
13.32192159028152,0.03131495819167335
13.54395361678621,0.03851842682311315
13.765985643290902,0.020093867434566273
13.988017669795594,0.03327611921736719
14.210049696300286,0.024938015329879028
14.432081722804979,0.05270299900224485
14.654113749309671,0.004601345808652016
14.876145775814363,0.07584923469966101
15.098177802319054,0.04601444166556125
15.320209828823746,0.040479732294916984
15.542241855328438,0.058006798756686496
15.76427388183313,0.06905399995938379
15.986305908337823,0.055841161215172366
16.208337934842515,0.03709127065401837
16.430369961347207,0.06275925300150004
16.6524019878519,0.09823686860636348
16.87443401435659,0.03856525838586401
17.096466040861284,0.026516086761020127
17.318498067365976,0.0716121168912015
17.540530093870665,0.006098769861620748
17.762562120375357,0.07201939761678734
17.98459414688005,0.10915417827153812
18.20662617338474,0.12426194246014084
18.428658199889433,0.11241863805617093
18.650690226394126,0.0219724880599099
18.872722252898818,0.11298621062634297
19.09475427940351,0.09905040032335453
19.316786305908202,0.07912910540742535
19.538818332412895,0.023713084352676172
19.760850358917587,0.04824497533713166
19.98288238542228,0.04132530919888338
20.20491441192697,0.10018579724657592
20.426946438431663,0.10445906586857792
20.648978464936352,0.04322688054204597
20.871010491441044,0.03383446325571764
21.093042517945737,0.07406906949176109
21.31507454445043,0.02578374083043846
21.53710657095512,0.07345840982785531
21.759138597459813,0.05653002197230886
21.981170623964505,0.06692878426275811
22.203202650469198,0.01730293649355102
22.42523467697389,0.06871908144690345
22.647266703478582,0.01148185113666768
22.869298729983274,0.018170214004711072
23.091330756487967,0.05259311614178378
23.31336278299266,0.023158513279445615
23.53539480949735,0.01866024367134132
23.75742683600204,0.00627055703509736
23.979458862506732,0.05897255390076581
24.201490889011424,0.008404103378484426
24.423522915516116,0.012012861913512243
24.64555494202081,0.046607973584609184
24.8675869685255,0.03236489526899633
25.089618995030193,0.039530171507090886
25.311651021534885,0.011591673518599488
25.533683048039578,0.023242292882029322
25.75571507454427,0.027134611875524135
25.977747101048962,0.010359005077790489
26.199779127553654,0.016928176227671635
26.421811154058346,0.017101073301679332
26.64384318056304,0.02383613177685628
26.865875207067727,0.03198093395732073
27.08790723357242,0.02718791856257287
27.309939260077112,0.020485729354910057
27.531971286581804,0.015556523009935506
27.754003313086496,0.010216512669794769
27.97603533959119,0.02020040693288292
28.19806736609588,0.0167708518679875
28.420099392600573,0.024538597942003144
28.642131419105265,0.032051623942044624
28.864163445609957,0.00927631839704104
29.08619547211465,0.017889499151641643
29.308227498619342,0.009279149931461126
29.530259525124034,0.010432927719849097
29.752291551628726,0.016051726359218563
29.97432357813342,0.004023239123879531
30.196355604638107,0.01840824229804553
30.4183876311428,0.0059756528739242755
30.64041965764749,0.03591979494918698
30.862451684152184,0.003918197425822956
31.084483710656876,0.009901426283627146
31.30651573716157,0.015731881365903696
31.52854776366626,0.009509126956039648
31.750579790170953,0.011219149249004702
31.972611816675645,0.004737065878148571
32.19464384318034,0.024336457442420373
32.41667586968503,0.014830556794627423
32.63870789618972,0.007143528331890182
32.860739922694414,0.012004289746581997
33.082771949199106,0.013344498133948383
33.3048039757038,0.010974856269175893
33.52683600220849,0.014490864251436864
33.74886802871318,0.01134827145328569
33.970900055217875,0.011196325717660131
34.19293208172257,0.01771257859486449
34.41496410822726,0.011680443062274008
34.63699613473195,0.017419233520774118
34.85902816123664,0.003747198527322433
35.08106018774133,0.010871893187781544
35.30309221424602,0.01291027410953887
35.52512424075071,0.01092827585317593
35.747156267255406,0.005034028716539209
35.9691882937601,0.012247318803403755
36.19122032026479,0.01439815285675222
36.41325234676948,0.004948459381154014
36.635284373274175,0.010641418595111137
36.85731639977887,0.014432145992375004
37.07934842628356,0.007277923957855589
37.30138045278825,0.018913523429478166
37.52341247929294,0.0012828278310676273
37.745444505797636,0.010752386626234532
37.96747653230233,0.005738686106066861
38.18950855880702,0.01104450149515196
38.41154058531171,0.00863726226232523
38.633572611816405,0.003716737981761469
38.8556046383211,0.018588467491973886
39.07763666482579,0.007502801139082241
39.29966869133048,0.0017121306521548172
39.521700717835174,0.009798256892653755
39.743732744339866,0.014128166596326396
39.96576477084456,0.0011770738431295042
40.18779679734925,0.009132295841814174
40.40982882385394,0.011088474357932549
40.631860850358635,0.007370666014343284
40.85389287686333,0.011479595823090884
41.07592490336801,0.01185420732119059
41.297956929872704,0.012047996227281062
41.5199889563774,0.002189381791709582
41.74202098288209,0.0033843213964168855
41.96405300938678,0.0029263226936891325
42.18608503589147,0.012476908564327947
42.408117062396165,0.006263289997424467
42.63014908890086,0.011395802752880142
42.85218111540555,0.011087569764003335
43.07421314191024,0.005767851616788541
43.296245168414934,0.009749734756100656
43.51827719491963,0.010820194492217062
43.74030922142432,0.009276279532107723
43.96234124792901,0.004111117663892876
44.1843732744337,0.0041768498697671375
44.406405300938395,0.009221203529766969
44.62843732744309,0.007430136392848621
44.85046935394778,0.009746648808725476
45.07250138045247,0.011647527087419469
45.294533406957164,0.002406377756480897
45.51656543346186,0.009976779244566511
45.73859745996655,0.0037583668906600825
45.96062948647124,0.00620310931293388
46.18266151297593,0.006041399746192322
46.404693539480625,0.01084804384183522
46.62672556598532,0.0038244015187984225
46.84875759249001,0.007198474581080078
47.0707896189947,0.01389985152467168
47.292821645499394,0.004759389658863693
47.51485367200408,0.003648616575566255
47.73688569850877,0.007204151454397331
47.958917725013464,0.00817122457338203
48.180949751518156,0.002649816017177962
48.40298177802285,0.0005391439735449524
48.62501380452754,0.009920443543751805
48.84704583103223,0.011971520223720833
49.069077857536925,0.006649559056265636
49.29110988404162,0.008309500867763768
49.51314191054631,0.005540251274081661
49.735173937051,0.004909735538022251
49.957205963555694,0.005125778771376009
50.179237990060386,0.008478530299563851
50.40127001656508,0.009518304339983717
50.62330204306977,0.004790773789693085
50.84533406957446,0.007403404695581452
51.067366096079155,0.007098289216529447
51.28939812258385,0.006604611243500152
51.51143014908854,0.004594825635206653
51.73346217559323,0.009664264358074028
51.955494202097924,0.0015220349327576754
52.177526228602616,0.00393290225357878
52.39955825510731,0.007216991161107886
52.621590281612,0.011304706950971796
52.84362230811669,0.003498825913740547
53.065654334621385,0.006328792807658138
53.28768636112608,0.003319751566262673
53.50971838763077,0.002524045329485367
53.731750414135455,0.011330609470772773
53.95378244064015,0.0024822214915500096
54.17581446714484,0.006164320469300072
54.39784649364953,0.0031156232889753286
54.619878520154224,0.008253758616169648
54.841910546658916,0.00030888848925498017
55.06394257316361,0.0020888374270085033
55.2859745996683,0.010850789892245225
55.50800662617299,0.0075029415224297825
55.730038652677685,0.005188107703851641
55.95207067918238,0.004109036815930011
56.17410270568707,0.008039107474892202
56.39613473219176,0.00392024430527007
56.618166758696454,0.0003323913066753449
56.840198785201146,0.005126199161447208
57.06223081170584,0.007865462856648497
57.28426283821053,0.0074055731988339904
57.50629486471522,0.007585110828911614
57.728326891219915,0.005873595981800539
