Time_s,Real,Imaginary,Magnitude
-0.5098234270082106,2.0163070394790005e-08,4.788269895513119e-07,4.792513279381888e-07
-0.507336483461829,-5.597950695382135e-08,5.37849461408891e-07,5.407547950195422e-07
-0.5048495399154476,-1.5056817678068468e-07,5.90909722475778e-07,6.097910100808805e-07
-0.502362596369066,-2.6463721872888645e-07,6.342389323088251e-07,6.872349531221465e-07
-0.4998756528226845,-3.986879357813515e-07,6.634850832609329e-07,7.740571851274052e-07
-0.49738870927630296,-5.525314484468611e-07,6.737441317304777e-07,8.713335506934423e-07
-0.49490176572992145,-7.251208365121472e-07,6.596219868758196e-07,9.802557794341638e-07
-0.49241482218353994,-9.143770691773647e-07,6.15332348952497e-07,1.1021430598179099e-06
-0.4899278786371584,-1.1170145025202103e-06,5.348350738419801e-07,1.2384546641084723e-06
-0.4874409350907769,-1.3283731313174255e-06,4.1201914894584663e-07,1.3908037083298715e-06
-0.4849539915443954,-1.542266215495486e-06,2.4093345963226825e-07,1.5609721366600825e-06
-0.4824670479980139,-1.7508533036784337e-06,1.6067270964886446e-08,1.750927025377684e-06
-0.47998010445163236,-1.9445499797551294e-06,-2.6731927983388686e-07,1.9628383074355823e-06
-0.47749316090525085,-2.1119867843309775e-06,-6.128164047912152e-07,2.1990980249115623e-06
-0.47500621735886933,-2.2400306225308297e-06,-1.0224417384434194e-06,2.4623412229800844e-06
-0.4725192738124878,-2.3138824656710286e-06,-1.496180193627773e-06,2.755468605653833e-06
-0.4700323302661063,-2.3172651836607656e-06,-2.031496668968501e-06,3.0816710803452856e-06
-0.4675453867197248,-2.2327148017407223e-06,-2.6228351055443786e-06,3.444456325283876e-06
-0.46505844317334327,-2.041987254750054e-06,-3.261121027631588e-06,3.847677520975812e-06
-0.46257149962696176,-1.7265907161312189e-06,-3.9332884414450235e-06,4.2955643941903065e-06
-0.46008455608058024,-1.2684507207258176e-06,-4.621855671226764e-06,4.792756730375625e-06
-0.4575976125341987,-6.507115115556574e-07,-5.304578220766613e-06,5.344340517921976e-06
-0.4551106689878172,1.4132772239548294e-07,-5.954209870678435e-06,5.955886895266062e-06
-0.4526237254414357,1.1191487994252286e-06,-6.53840574350427e-06,6.633494079438419e-06
-0.4501367818950542,2.289836478525096e-06,-7.01980275593222e-06,7.383832462250061e-06
-0.44764983834867267,3.6548077531487184e-06,-7.356313481870044e-06,8.214193067856327e-06
-0.44516289480229115,5.208478233506282e-06,-7.501668717104338e-06,9.132539572872957e-06
-0.44267595125590964,6.936904265180166e-06,-7.406241714164764e-06,1.0147564097501872e-05
-0.4401890077095281,8.816448675425011e-06,-7.018182907613756e-06,1.1268746983188738e-05
-0.4377020641631466,1.0812527293756548e-05,-6.284887765604713e-06,1.2506420779122942e-05
-0.4352151206167651,1.2878502283642544e-05,-5.1548120154723744e-06,1.3871838666328431e-05
-0.4327281770703836,1.4954796409139469e-05,-3.5796377891596943e-06,1.5377247554110286e-05
-0.43024123352400206,1.696830915076993e-05,-1.5167811819798035e-06,1.7035966089133617e-05
-0.42775428997762055,1.88322205399674e-05,1.067783630980784e-06,1.886246782233334e-05
-0.42526734643123904,2.0446271130409638e-05,4.1964260636785974e-06,2.0872469783093323e-05
-0.4227804028848575,2.1697606082819057e-05,7.876548262743807e-06,2.3083026713594538e-05
-0.420293459338476,2.246226733024737e-05,1.2097144212221254e-05,2.5512631218805648e-05
-0.4178065157920945,2.260740966960651e-05,1.6825332983306105e-05,2.818132008917514e-05
-0.415319572245713,2.199430391058804e-05,2.200299221879877e-05,3.1110787053557925e-05
-0.41283262869933146,2.0482172517608683e-05,2.754363922127465e-05,3.4324502219155686e-05
-0.41034568515294995,1.7932880244584126e-05,3.332972669718054e-05,3.784783845314478e-05
-0.40785874160656843,1.4216473989702484e-05,3.921053720674182e-05,4.170820495707255e-05
-0.4053717980601869,9.217532589013923e-06,4.500087349463094e-05,4.5935188279894e-05
-0.4028848545138054,2.84224885479095e-06,5.048074987481837e-05,5.056070100855541e-05
-0.4003979109674239,-4.97387656237415e-06,5.539629143305949e-05,5.56191383661613e-05
-0.39791096742104237,-1.4257896076929176e-05,5.946204172977958e-05,6.114754293685528e-05
-0.39542402387466086,-2.4991045864240667e-05,6.23648647470286e-05,6.718577772344196e-05
-0.39293708032827934,-3.710041060729002e-05,6.376960197463039e-05,7.377670772833593e-05
-0.3904501367818978,-5.045093480108767e-05,6.332660992547828e-05,8.096639023049802e-05
-0.3879631932355163,-6.483813833039349e-05,6.068125643566829e-05,8.880427391045195e-05
-0.3854762496891348,-7.998193389999462e-05,5.548539561601031e-05,9.734340695213149e-05
-0.3829893061427533,-9.552197591180911e-05,4.7410771468444644e-05,0.00010664065422403092
-0.38050236259637177,-0.00011101499191351574,3.616421963717939e-05,0.0001167569236127953
-0.37801541904999025,-0.00012593455610392532,2.1504446741920464e-05,0.00012775740154984683
-0.37552847550360874,-0.00013967375693541288,3.2600690345214437e-06,0.00013971179773577695
-0.3730415319572272,-0.00015155118513171425,-1.8651510862868936e-05,0.00015269459902791206
-0.3705545884108457,-0.00016082062225900097,-4.42049156151469e-05,0.00016678533241359843
-0.3680676448644642,-0.0001666847415943508,-7.324792356242201e-05,0.00018206883694521123
-0.3655807013180827,-0.00016831304124114316,-0.00010548364646771694,0.00019863554446263902
-0.36309375777170116,-0.0001648641137671204,-0.00014045457130603848,0.0002165817688749011
-0.36060681422531965,-0.00015551221745466388,-0.00017752935553230312,0.000236010003714634
-0.35811987067893813,-0.000139477952890084,-0.0002158933174212557,0.0002570292276173345
-0.3556329271325566,-0.00011606266748956316,-0.0002545435892498985,0.0002797552173115167
-0.3531459835861751,-8.468601322671998e-05,-0.00029228989603699595,0.0003043108676362941
-0.3506590400397936,-4.492587405135616e-05,-0.0003277618813592877,0.0003308265180294018
-0.3481720964934121,3.440334766627745e-06,-0.00035942382012149745,0.0003594402848513742
-0.34568515294703056,6.03942057487933e-05,-0.0003855974326181242,0.0003902983988305825
-0.34319820940064905,0.00012563612994624266,-0.00040449334246926526,0.0004235555468292529
-0.34071126585426753,0.0001985479363491518,-0.0004142515021148141,0.00045937521704254646
-0.338224322307886,0.0002781601321822529,-0.00041299064423149954,0.0004979300466515325
-0.3357373787615045,0.0003631256125549107,-0.00039886650828495194,0.0005394021708565964
-0.333250435215123,0.00045170177497032006,-0.00037013824308713565,0.0005839835721207996
-0.33076349166874147,0.0005417429820044979,-0.0003252420055240298,0.0006318764283532174
-0.32827654812235996,0.0006307052547521857,-0.00026287037162163864,0.0006832934586607118
-0.32578960457597844,0.0007156649422981456,-0.00018205576013312032,0.0007384582651932717
-0.3233026610295969,0.0007933528920742147,-8.225565428345203e-05,0.0007976056695034956
-0.3208157174832154,0.0008602053382303462,3.6562990451474986e-05,0.0008609820417353308
-0.3183287739368339,0.0009124323284441047,0.00017384312866810663,0.0009288456208515205
-0.3158418303904524,0.000946104025356437,0.0003283640857103472,0.0010014668240036942
-0.31335488684407087,0.000957254651951338,0.0004981786263288334,0.001079128543044507
-0.31086794329768935,0.0009420032093540128,0.0006805643127256267,0.00116212642607806
-0.30838099975130784,0.0008966893933273117,0.0008719928773123166,0.0012507691418439757
-0.3058940562049263,0.0008180223888515536,0.001068121254800067,0.001345378624632513
-0.3034071126585448,0.0007032394511871787,0.0012638076983686418,0.0014462902973337987
-0.3009201691121633,0.0005502704110707317,0.0014531560342260288,0.001553853270134433
-0.2984332255657818,0.00035790349881629726,0.0016295905804453786,0.0016684305122902942
-0.29594628201940026,0.00012594719743120607,0.0017859635669136417,0.001790398994326034
-0.29345933847301875,-0.00014461775931566442,0.001914696046431901,0.0019201497979406282
-0.29097239492663723,-0.0004515025983559617,0.0020079522914982426,0.002058088190835181
-0.2884854513802557,-0.0007909975963477652,0.002057846542714105,0.0022046336636249424
-0.2859985078338742,-0.0011578888392469614,0.0020566797355967476,0.002360219925953296
-0.2835115642874927,-0.0015454113527665306,0.001997202512287279,0.002525294858891986
-0.2810246207411112,-0.0019452449690307812,0.0018728994593565714,0.002700320420690423
-0.27853767719472966,-0.002347558698109606,0.0016782881449815242,0.002885772502928045
-0.27605073364834815,-0.0027411085027531494,0.0014092252059592217,0.003082140734128866
-0.27356379010196663,-0.0031133922267317592,0.0010632105094342628,0.0032899282279170174
-0.2710768465555851,-0.003450864007426427,0.0006396793408489072,0.0035096512728275543
-0.2685899030092036,-0.003739208827872947,0.00014027170475509608,0.0037418389609385747
-0.2661029594628221,-0.003963675959619099,-0.0004309327756441272,0.003987032752560071
-0.26361601591644057,-0.004109467954226617,-0.0010672261582090705,0.0042457859743021895
-0.26112907237005906,-0.004162179608125094,-0.001759141397983757,0.004518663247952055
-0.25864212882367754,-0.004108279013749248,-0.0024943907109633494,0.0048062398477138795
-0.256155185277296,-0.003935620490300816,-0.0032578833950989523,0.005109100983513353
-0.2536682417309145,-0.0036339769393435714,-0.004031832042010555,0.00542784100823374
-0.251181298184533,-0.003195577079543672,-0.004795954237545141,0.005763062546939089
-0.24869435463815148,-0.0026156311711041714,-0.005527774565738926,0.006115375546348887
-0.24620741109176997,-0.0018928273350193937,-0.006203029026958816,0.006485396243059499
-0.24372046754538845,-0.0010297794945523574,-0.0067961709029657385,0.0068737460492600865
-0.24123352399900694,-3.340740039368941e-05,-0.007280973713531316,0.007281050354964939
-0.23874658045262542,0.0010847707780164775,-0.007631223293068228,0.0077079372460798845
-0.2362596369062439,0.0023084521418830152,-0.007821487270314852,0.008155036137937194
-0.2337726933598624,0.0036164865132681844,-0.007827946473264331,0.008622976324271229
-0.23128574981348088,0.004982953036251295,-0.007629269131538298,0.00911238544196464
-0.22879880626709936,0.006377388501400131,-0.007207505344800215,0.009623887852272296
-0.22631186272071785,0.00776517644066265,-0.006548976269418289,0.010158102939625397
-0.22382491917433633,0.00910810185403695,-0.0056451299880712225,0.01071564332953147
-0.22133797562795482,0.010365071657796324,-0.004493334205819371,0.011297113027514552
-0.2188510320815733,0.011492995689040766,-0.0030975748893325005,0.011903105481483933
-0.2163640885351918,0.012447817492111242,-0.0014690298464986953,0.012534201570375937
-0.21387714498881027,0.013185678302919673,0.0003735128758702584,0.013190967522381651
-0.21139020144242876,0.013664191813163067,0.002403419951144312,0.013873952766550386
-0.20890325789604725,0.01384380163084137,0.004586186212965247,0.014583687722043374
-0.20641631434966573,0.013689188061888635,0.006879637544510888,0.015320681529801412
-0.20392937080328422,0.013170686131598346,0.009234378959830147,0.01608541973188237
-0.2014424272569027,0.01226567285463878,0.011594497401469398,0.016878361904216394
-0.19895548371052119,0.010959878851298963,0.013898521683391807,0.017699939249016153
-0.19646854016413967,0.009248577681523344,0.01608063419367824,0.018550552153563125
-0.19398159661775816,0.0071376058895180755,0.018072120633372723,0.019430567722566915
-0.19149465307137664,0.004644167850592897,0.019803035436642556,0.020340317291758295
-0.18900770952499513,0.001797382179605701,0.021204051853484354,0.021280093930826936
-0.1865207659786136,-0.0013614692576015975,0.022208457262990207,0.022250149944246594
-0.1840338224322321,-0.0047790227976152524,0.02275424642133511,0.023250694378942064
-0.18154687888585058,-0.00839027052664575,0.02278625833877813,0.0242818905481397
-0.17905993533946907,-0.012119370681435086,0.022258296624548427,0.025343853581103495
-0.17657299179308755,-0.015880837540573896,0.021135168723018703,0.02643664800878828
-0.17408604824670604,-0.019581106297690762,0.0193945767484905,0.02756028539573843
-0.17159910470032452,-0.023120456525548828,0.01702879183155869,0.028714722028819178
-0.169112161153943,-0.02639526555206302,0.014046045192053222,0.02989985667358836
-0.1666252176075615,-0.029300550746027807,0.010471572669325434,0.031115528409292912
-0.16413827406117998,-0.0317327477512032,0.006348255221855249,0.03236151455360679
-0.16165133051479846,-0.03359266052880619,0.001736805934265611,0.033637528688310527
-0.15916438696841695,-0.03478850909092912,-0.00328453575647258,0.03494321879714582
-0.15667744342203543,-0.03523899244132071,-0.008620829758745436,0.036278165527059515
-0.15419049987565392,-0.034876277870692904,-0.014161794229001793,0.037641880583976835
-0.1517035563292724,-0.03364882372663996,-0.019783695711137528,0.039033805274112966
-0.1492166127828909,-0.031523941384194086,-0.025351752305702507,0.04045330920164378
-0.14672966923650937,-0.02849000360460664,-0.03072301489237908,0.04189968913330797
-0.14424272569012786,-0.024558210929430738,-0.03574967463423087,0.04337216804020502
-0.14175578214374635,-0.01976383526628462,-0.04028272871163306,0.04486989432668482
