Frequency_Hz,PSD_(m_s2)^2_per_Hz
0.0,0.06399037990223551
0.3926757812499994,0.1537464314326672
0.7853515624999988,0.11651204395335828
1.1780273437499982,0.044011924275011854
1.5707031249999976,0.01675441660320835
1.9633789062499971,0.013849270334670203
2.3560546874999964,0.008775098470938183
2.748730468749996,0.06456313040552988
3.1414062499999953,0.22222771036038366
3.5340820312499948,0.3390197867962672
3.9267578124999942,0.2585531018622164
4.319433593749993,0.08357815237356112
4.712109374999993,0.035025033895393874
5.104785156249992,0.0902701164955227
5.497460937499992,0.11269825167474658
5.890136718749991,0.06817148696643838
6.282812499999991,0.07389204243775478
6.67548828124999,0.2119785946056272
7.0681640624999895,0.32635550346585607
7.460839843749989,0.2659678005688013
7.8535156249999885,0.10355508528918157
8.246191406249988,0.03344381780521036
8.638867187499986,0.12191763821953552
9.031542968749987,0.19060544113453678
9.424218749999985,0.09091006657082405
9.816894531249986,0.04174936138899246
10.209570312499984,0.21613632300558752
10.602246093749985,0.46457954460761564
10.994921874999983,0.5664713725203172
11.387597656249984,0.4835200059668038
11.780273437499982,0.3702906258405642
12.172949218749983,0.39982511368026097
12.565624999999981,0.4356129214437022
12.95830078124998,0.2599224859155537
13.35097656249998,0.04262480629155977
13.743652343749979,0.03948026631994992
14.136328124999979,0.17662326618609012
14.529003906249978,0.253104836789864
14.921679687499978,0.22617658398834753
15.314355468749977,0.17848663578750293
15.707031249999977,0.15514199139518997
16.099707031249977,0.125210270733483
16.492382812499976,0.06880639392621947
16.885058593749974,0.03566543932166591
17.277734374999973,0.0295938511073036
17.670410156249975,0.029667334995964426
18.063085937499974,0.024282962069550475
18.455761718749972,0.026147116388283903
18.84843749999997,0.035324694184458036
19.24111328124997,0.040821248191247925
19.63378906249997,0.049295971306711255
20.02646484374997,0.0423766165461712
20.41914062499997,0.01235931542418133
20.811816406249967,0.00430112660353375
21.20449218749997,0.035388995777691334
21.597167968749968,0.06518614924765241
21.989843749999967,0.06159998839205587
22.382519531249965,0.033571323907031325
22.775195312499967,0.015290291261600598
23.167871093749966,0.007683672316470466
23.560546874999964,0.0035085235913262297
23.953222656249963,0.006907251352877211
24.345898437499965,0.01588219218516
24.738574218749964,0.016948621294894304
25.131249999999962,0.013334790577563472
25.52392578124996,0.011048972223861508
25.91660156249996,0.007255493887979379
26.30927734374996,0.00504344989330808
26.70195312499996,0.006790708450379979
27.09462890624996,0.007841976450766923
27.487304687499957,0.004852719263708837
27.87998046874996,0.0010310177042268474
28.272656249999958,0.0018378700190186945
28.665332031249957,0.005369250276615778
29.058007812499955,0.004694104186111599
29.450683593749957,0.0009331556734318753
29.843359374999956,0.0013212841707929634
30.236035156249955,0.0044157392554408145
30.628710937499953,0.004094642484547005
31.021386718749955,0.001777643553265516
31.414062499999954,0.00041890052977358507
31.806738281249952,0.00023554355044657092
32.199414062499955,0.0006180680293505656
32.59208984374995,0.0006954074257150022
32.98476562499995,0.00019819529759149585
33.37744140624995,0.0005313869398601334
33.77011718749995,0.002043503922227673
34.16279296874995,0.0034839361560126784
34.555468749999946,0.0031897167911847917
34.948144531249945,0.0013613865906621963
35.34082031249995,0.000386990972700488
35.73349609374995,0.000564803196388754
36.12617187499995,0.000580992058988084
36.518847656249946,0.001012710460839168
36.911523437499945,0.002651244114650936
37.30419921874994,0.004458901530158884
37.69687499999994,0.005698110484092849
38.08955078124994,0.005721050146398191
38.48222656249994,0.004105424611656421
38.874902343749945,0.002355778183349358
39.26757812499994,0.0014097789564721818
39.66025390624994,0.0010034911043297842
40.05292968749994,0.001436862751637228
40.44560546874994,0.0029736334219410123
40.83828124999994,0.004557964484717189
41.230957031249936,0.004795801285529847
41.623632812499935,0.003186947624802336
42.01630859374994,0.001262286915129949
42.40898437499994,0.001050043225638957
42.80166015624994,0.001445386987813858
43.194335937499936,0.0010318372860936942
43.587011718749935,0.0005853883435222703
43.97968749999993,0.0006106224492933848
44.37236328124993,0.0005602368850887754
44.76503906249993,0.0006529738584907913
45.15771484374993,0.0010850912174454727
45.550390624999935,0.0011923276761618745
45.94306640624993,0.000975508894115241
46.33574218749993,0.000821741491026849
46.72841796874993,0.0008389813449416753
47.12109374999993,0.0006878727281565999
47.51376953124993,0.0004695123865196747
47.906445312499926,0.000687109691099835
48.299121093749925,0.000921615991920068
48.69179687499993,0.00045748966556850287
49.08447265624993,5.509496150815112e-05
49.47714843749993,0.0005069230399521857
49.869824218749926,0.0008830670416040195
50.262499999999925,0.000516243686544724
50.65517578124992,0.00017450662813288343
51.04785156249992,0.0005753731735087198
51.44052734374992,0.0011511363982034642
51.83320312499992,0.0010867154281475869
52.225878906249925,0.0005224538653298051
52.61855468749992,0.00013743842028383468
53.01123046874992,7.222992474748742e-05
53.40390624999992,8.256374903164881e-05
53.79658203124992,0.00019888187957542647
54.18925781249992,0.00042499432001805767
54.581933593749916,0.0007333627158655466
54.974609374999915,0.0013666520536643684
55.36728515624992,0.001965406474710885
55.75996093749992,0.0016946590627811022
56.15263671874992,0.0008706645210128684
56.545312499999916,0.0003682162300388812
56.937988281249915,0.00020350930768024605
57.33066406249991,6.658828177761047e-05
57.72333984374991,0.00017586318432978958
58.11601562499991,0.0008484463505858509
58.50869140624991,0.0017970796467861175
58.901367187499915,0.0021555547575789523
59.29404296874991,0.0015457601216816216
59.68671874999991,0.0006107273544985278
60.07939453124991,0.000127138481150893
60.47207031249991,8.23256576858044e-05
60.86474609374991,0.0001649419277306809
61.257421874999906,0.0004916399371600913
61.650097656249905,0.0012211015864636817
62.04277343749991,0.002081830276737169
62.43544921874991,0.002433195212809895
62.82812499999991,0.0018619449965556866
63.220800781249906,0.0008643726704687828
63.613476562499905,0.0002634785167398341
64.0061523437499,8.853651085445358e-05
64.39882812499991,8.711986431044199e-05
64.7915039062499,0.00016392118167051506
65.1841796874999,0.00045797072460588884
65.5768554687499,0.0010542611694440006
65.9695312499999,0.0015018194167046631
66.3622070312499,0.001268428265616713
66.7548828124999,0.0005239566028967811
67.1475585937499,8.97175961367141e-05
67.5402343749999,0.0002728522215304725
67.9329101562499,0.0005361929680570557
68.3255859374999,0.0003673770924902479
68.7182617187499,0.00017097368984349246
69.11093749999989,0.0004387447324585426
69.5036132812499,0.000619845942379857
69.89628906249989,0.00035506791012778486
70.2889648437499,0.00010162616860259776
70.6816406249999,0.00021984809805778571
71.07431640624989,0.0004620453741624111
71.4669921874999,0.0005209020326514474
71.85966796874989,0.0003189220171091415
72.2523437499999,4.2620529791718086e-05
72.64501953124989,6.907196131984391e-05
73.03769531249989,0.00030829171686844913
73.43037109374988,0.0004493806635017237
73.82304687499989,0.00040875609089837474
74.2157226562499,0.0003997203388829539
74.60839843749989,0.000645934689568567
75.00107421874989,0.0008251818167906393
75.39374999999988,0.00047426594984624986
75.78642578124989,2.9749669262728186e-05
76.17910156249988,0.00032248113380025837
76.57177734374989,0.0010850866160420033
76.96445312499988,0.0014104369757730545
77.35712890624988,0.0012020054315500074
77.74980468749989,0.0009296963711489165
78.14248046874988,0.00081530024634692
78.53515624999989,0.0007031192610915045
78.92783203124988,0.00046239443956144576
79.32050781249988,0.00030343849041457847
79.71318359374987,0.0003999974571729062
80.10585937499988,0.0006657892737985687
80.49853515624989,0.0008948573410120103
80.89121093749988,0.0008634568919718182
81.28388671874988,0.0006637730532569812
81.67656249999987,0.0006162726872722835
82.06923828124988,0.0006238504088822282
82.46191406249987,0.0003798035508416153
82.85458984374988,7.28113254917259e-05
83.24726562499987,0.00016807875910916523
83.63994140624987,0.0006533198061413336
84.03261718749988,0.001051321668209934
84.42529296874987,0.0009374941294621256
84.81796874999988,0.00047711373871803166
85.21064453124987,0.00023215149313726442
85.60332031249987,0.00019814358296367345
85.99599609374987,9.421649405660884e-05
86.38867187499987,1.9773160035940763e-05
86.78134765624986,0.00023219692079625941
87.17402343749987,0.0006368712286818778
87.56669921874987,0.0008799161154103652
87.95937499999987,0.0006859027492817387
88.35205078124987,0.0002743977261347868
88.74472656249986,0.00011786178110291542
89.13740234374987,0.0002006267302896207
89.53007812499986,0.0002052706425942779
89.92275390624987,9.779124423420592e-05
90.31542968749986,1.8753428065059597e-05
90.70810546874986,5.188205472522777e-05
91.10078124999987,0.00016201813378836298
91.49345703124986,0.00015691196140552423
91.88613281249987,4.872733071467076e-05
92.27880859374986,0.00017238482284311768
92.67148437499986,0.0005765872828606076
93.06416015624986,0.0008771657865333046
93.45683593749986,0.0007258926963346204
93.84951171874987,0.00029415516692230285
94.24218749999986,6.924578356221552e-05
94.63486328124986,8.066111898100955e-05
95.02753906249986,3.922366402660435e-05
95.42021484374986,7.329946890755583e-05
95.81289062499985,0.0003712021478450364
96.20556640624986,0.0006896455926840998
96.59824218749985,0.0007152503732901198
96.99091796874986,0.0004792100648187621
97.38359374999986,0.0001786406048573344
97.77626953124985,4.507193557537468e-05
98.16894531249986,4.126618861966685e-05
98.56162109374985,3.632283808549529e-05
98.95429687499986,7.23655165814876e-05
99.34697265624985,0.00025329701071702935
99.73964843749985,0.0005902422441773251
100.13232421874984,0.000906886339588292
100.52499999999985,0.0008677721075827775
100.91767578124986,0.0004415717558693687
101.31035156249985,9.895492726833882e-05
101.70302734374985,0.0001119128037821329
102.09570312499984,0.00023822357725004187
102.48837890624985,0.00033605690039168894
102.88105468749984,0.0005161845720542431
103.27373046874985,0.0007290511468570479
103.66640624999984,0.0007651290915339484
104.05908203124984,0.000521797842293727
104.45175781249985,0.00022659639559544705
104.84443359374984,0.00010525807133558292
105.23710937499985,9.851859382716268e-05
105.62978515624984,8.000606222038206e-05
106.02246093749984,4.556107702861042e-05
106.41513671874984,4.739679693880735e-05
106.80781249999984,0.00011534697726378864
107.20048828124983,0.0002137620190761175
107.59316406249984,0.00020470784859730342
107.98583984374984,9.102937364979318e-05
108.37851562499984,1.3441248928550455e-05
108.77119140624984,9.230941809422408e-05
109.16386718749983,0.0001933425667300842
109.55654296874984,0.00015498399517246289
109.94921874999983,3.6022515469962086e-05
110.34189453124984,2.32151016528767e-05
110.73457031249984,0.00010221075533278751
111.12724609374983,9.924547337666916e-05
111.51992187499984,2.8812651524357036e-05
111.91259765624983,2.9752401705657578e-05
112.30527343749984,8.571435798068097e-05
112.69794921874983,0.00010288719317429586
113.09062499999983,5.715318031542893e-05
113.48330078124982,2.126855199021922e-05
113.87597656249983,0.00012190723213608802
114.26865234374984,0.000258941573167361
114.66132812499983,0.00026357724783136077
115.05400390624983,0.0001563185486229859
115.44667968749982,8.464760457112017e-05
115.83935546874983,5.51613099103705e-05
116.23203124999982,7.399345340167609e-05
116.62470703124983,0.00014581520360598815
117.01738281249982,0.0002224785204890789
117.41005859374982,0.00031352676156080574
117.80273437499983,0.00043620394665047483
118.19541015624982,0.00048781865603584636
118.58808593749983,0.0004002354608567422
118.98076171874982,0.00025621926401111166
119.37343749999982,0.0001562764124697307
119.76611328124982,0.00011045546114811696
120.15878906249982,7.33115483097429e-05
120.55146484374981,0.00010465956425640685
120.94414062499982,0.0003049214693897214
121.33681640624982,0.0005159573003053397
121.72949218749982,0.0004704791011560053
122.12216796874982,0.00022265852289908006
122.51484374999981,4.786525852191538e-05
122.90751953124982,9.941208598915937e-06
123.30019531249981,2.332109778324668e-05
123.69287109374982,5.147294926942026e-05
124.08554687499982,0.0001284624332096387
124.47822265624981,0.00022767985696446367
124.87089843749982,0.00026605205762493355
125.26357421874981,0.0002517327256998339
125.65624999999982,0.00022482892818488968
126.0489257812498,0.0001434828586529609
126.44160156249981,4.37218299759557e-05
126.8342773437498,1.6148941361362977e-05
127.22695312499981,1.9692196970975467e-05
127.61962890624982,2.946560686105555e-05
128.0123046874998,0.00014153779348880953
128.4049804687498,0.00028052230532411875
128.79765624999982,0.0002650768671196836
129.1903320312498,0.00012051250310300954
129.5830078124998,2.351276516713507e-05
129.9756835937498,4.534827668063876e-05
130.3683593749998,9.641798219938348e-05
130.76103515624982,5.801893798674659e-05
131.1537109374998,4.508769942663967e-06
131.5463867187498,6.419679823980011e-05
131.9390624999998,0.00012165051299408465
132.3317382812498,8.696576626421974e-05
132.7244140624998,4.968026283002368e-05
133.1170898437498,7.460867686396624e-05
133.5097656249998,0.00014166693223324704
133.9024414062498,0.00019141088597777559
134.2951171874998,0.00016541063757398005
134.6877929687498,8.423042412829462e-05
135.0804687499998,4.512115433506168e-05
135.4731445312498,7.551044614568889e-05
135.8658203124998,0.00010782946641731972
136.25849609374978,9.93566810328662e-05
136.6511718749998,9.77883599299611e-05
137.0438476562498,0.0001590822695329112
137.4365234374998,0.00020666896003378554
137.8291992187498,0.0001370178376061451
138.22187499999978,5.1423234213181136e-05
138.6145507812498,0.00011698411319715022
139.0072265624998,0.0003046956613217797
139.3999023437498,0.0004372239269509391
139.79257812499978,0.0003960668709228436
140.18525390624978,0.0002684868181452661
140.5779296874998,0.00021283190370409492
140.9706054687498,0.000179880550479853
141.3632812499998,9.965773169129181e-05
141.75595703124978,0.00010240970447388236
142.14863281249978,0.00026033694329416523
142.5413085937498,0.0004305728878241666
142.9339843749998,0.0004589671468225597
143.32666015624977,0.0003395183493314426
143.71933593749978,0.00018674741500154302
144.11201171874978,0.00013666739223073556
144.5046874999998,0.00014173601860855973
144.8973632812498,0.00010734138622601309
145.29003906249977,4.74459475483135e-05
145.68271484374978,4.4890954630812116e-05
146.07539062499978,0.0001529752431204151
146.4680664062498,0.0002897886572648221
146.86074218749977,0.0002665212347727658
147.25341796874977,0.00011736492017400325
147.64609374999978,6.604540332498248e-05
148.03876953124978,0.0001236380804387646
148.4314453124998,0.00011686442984615063
148.82412109374977,5.0999648633506915e-05
149.21679687499977,8.429033884052392e-05
149.60947265624978,0.00020492180502913103
150.00214843749978,0.00023702876049856066
150.39482421874976,0.00012138217241256862
150.78749999999977,1.5439802363297645e-05
151.18017578124977,2.374929031163223e-05
151.57285156249978,7.982234703935742e-05
151.96552734374978,0.0001024657790388733
152.35820312499976,7.137674174785986e-05
152.75087890624977,1.2205864318228045e-05
153.14355468749977,1.1263705215332188e-05
153.53623046874978,5.78875368963268e-05
153.92890624999976,5.7750199285383044e-05
154.32158203124976,4.985656865018107e-05
154.71425781249977,0.00018460785195882593
155.10693359374977,0.00043235709281653676
155.49960937499978,0.0005668290974341346
155.89228515624976,0.00042767438851335827
156.28496093749976,0.0001488472082682763
156.67763671874977,9.19570691776162e-06
157.07031249999977,2.5524655300497894e-05
157.46298828124975,5.439164986944792e-05
157.85566406249976,0.00012272989533410153
158.24833984374976,0.000312492304507541
158.64101562499977,0.0005092311569306389
159.03369140624977,0.0005489784211471189
159.42636718749975,0.0003971470793949819
159.81904296874976,0.0001620646566954237
160.21171874999976,2.2178732941326795e-05
160.60439453124977,2.3200686420354775e-05
160.99707031249977,4.910811435620839e-05
161.38974609374975,7.241316784649427e-05
161.78242187499976,0.0001624971779177158
162.17509765624976,0.00031411617364659393
162.56777343749977,0.00040881617144239234
162.96044921874974,0.00032522810892322607
163.35312499999975,0.00012467604544707373
163.74580078124976,1.5138839832702612e-05
164.13847656249976,7.89356660358849e-05
164.53115234374977,0.0001771475071074907
164.92382812499974,0.00020769297663966578
165.31650390624975,0.0002443196285669754
165.70917968749976,0.00034915363508348303
166.10185546874976,0.00040828320788011
166.49453124999974,0.00028232426422802653
166.88720703124974,7.945956194375267e-05
167.27988281249975,1.1591213821348388e-05
167.67255859374976,7.850703424021018e-05
168.06523437499976,0.00012160121838322768
168.45791015624974,8.813192610376272e-05
168.85058593749974,5.6945883682820994e-05
169.24326171874975,9.915272666198742e-05
169.63593749999976,0.00016456724419836442
170.02861328124973,0.00014948775318969024
170.42128906249974,6.706193971301526e-05
170.81396484374974,3.0659900107727596e-05
171.20664062499975,7.140740734864414e-05
171.59931640624976,0.00013913844808243825
171.99199218749973,0.00013145417557036443
172.38466796874974,3.7758362627413754e-05
172.77734374999974,1.2830326586628298e-05
173.17001953124975,0.00013429271853434508
173.56269531249973,0.0002208177979338145
173.95537109374973,0.00017184427428696273
174.34804687499974,0.00013845464644069526
174.74072265624974,0.0001731121316598334
175.13339843749975,0.0001659230419577236
175.52607421874973,7.238578033925105e-05
175.91874999999973,1.0289078406031016e-05
176.31142578124974,8.250900664858451e-05
176.70410156249974,0.0002138213933655836
177.09677734374972,0.00024814240978197785
177.48945312499973,0.0001746744169008384
177.88212890624973,9.881659606829257e-05
178.27480468749974,6.495171079898413e-05
178.66748046874974,6.415560516233269e-05
179.06015624999972,6.096202722311346e-05
179.45283203124973,5.112356671708492e-05
179.84550781249973,0.00012092062378374748
180.23818359374974,0.00032206053903479254
180.63085937499972,0.0005064712189846671
181.02353515624972,0.0004968657533767863
181.41621093749973,0.00032422647299880266
181.80888671874973,0.00015943079895954895
182.20156249999974,8.364191199508246e-05
182.59423828124972,3.7501974238718614e-05
182.98691406249972,3.2393479103729494e-05
183.37958984374973,0.00015489492627019578
183.77226562499973,0.0003171592750895471
184.1649414062497,0.0003529575052487336
184.55761718749972,0.0002488706144491195
184.95029296874972,0.00010702746220668309
185.34296874999973,1.835634627417545e-05
185.73564453124973,1.2431193721030465e-05
186.1283203124997,1.5235455542781857e-05
186.52099609374972,1.3932199838162838e-06
186.91367187499972,3.2423656346304e-05
187.30634765624973,0.00010198952767032706
187.69902343749973,0.00014698357514647954
188.0916992187497,0.0001358564552656353
188.48437499999972,7.044964912275326e-05
188.87705078124972,5.181306669403066e-06
189.26972656249973,1.5841936515642216e-05
189.6624023437497,4.0937754336010205e-05
190.0550781249997,1.7213955497904183e-05
190.44775390624972,9.423845675079898e-06
190.84042968749972,6.140778650904222e-05
191.23310546874973,0.00011150407477508682
191.6257812499997,9.32881775930154e-05
192.0184570312497,2.9152651296643144e-05
192.41113281249972,2.3026502013298176e-05
192.80380859374972,8.742116720442273e-05
193.1964843749997,0.00010903051628670214
193.5891601562497,5.507230237027919e-05
193.9818359374997,2.843200158488059e-05
194.37451171874972,5.422772363113531e-05
194.76718749999972,7.501221819117683e-05
195.1598632812497,6.310891005156756e-05
195.5525390624997,5.691354386424283e-05
195.9452148437497,9.723796764091668e-05
196.33789062499972,0.00015848628737308429
196.7305664062497,0.00020405129558881768
197.1232421874997,0.00022572421878117193
197.5159179687497,0.0001922435419559245
197.9085937499997,0.00010363126932155307
198.30126953124972,5.658006662372834e-05
198.6939453124997,6.065210696385982e-05
199.0866210937497,6.781558733358697e-05
199.4792968749997,0.00012269307702238286
199.8719726562497,0.00021373445335463848
200.2646484374997,0.0002187143880081102
200.6573242187497,0.0001275236149117081
201.0499999999997,3.647396848837013e-05
