Rank,Frequency_Hz,Amplitude
1,11.083027079303596,0.612806995145576
2,13.221856866537625,0.45588067253004516
3,13.999613152804542,0.4445033998955992
4,15.94400386847184,0.41821214488627306
5,10.305270793036678,0.4120043842196401
6,8.36088007736938,0.4073065584686987
7,9.333075435203028,0.37623792677184503
8,0.38887814313345953,0.3551855628793259
9,11.471905222437057,0.32602128080375303
10,10.694148936170137,0.3244510754840206
