Rank,Frequency_Hz,Amplitude
1,19.220841300191065,0.14298034453432007
2,20.37409177820253,0.13131898329322858
3,17.875382409177693,0.12995295465299422
4,15.761089866156674,0.1166274529180353
5,17.10654875717005,0.10300242737456387
6,14.4156309751433,0.08554881020099285
7,18.259799235181514,0.07554067437670191
8,16.529923518164317,0.07141375577386393
9,19.98967495219871,0.07101270261485236
10,21.719550669215906,0.0684755238816876
