Time_s,Real,Imaginary,Magnitude
-0.251181298184533,-7.810560650176588e-08,7.6344371203236e-07,7.674286854221425e-07
-0.24869435463815148,-3.7750381437140743e-07,9.018200489298705e-07,9.776443783487101e-07
-0.24620741109176997,-7.917502451057085e-07,9.574988681904412e-07,1.242446189261702e-06
-0.24372046754538845,-1.31290666490778e-06,8.703125465126082e-07,1.5751723205340205e-06
-0.24123352399900694,-1.908499461639342e-06,5.713843435424766e-07,1.9921973454261814e-06
-0.23874658045262542,-2.5135506750918902e-06,-9.024874738733043e-09,2.5135668768940573e-06
-0.2362596369062439,-3.0242390127500653e-06,-9.291397027830709e-07,3.163751285029735e-06
-0.2337726933598624,-3.295264808051462e-06,-2.2186224473675835e-06,3.9725376926022705e-06
-0.23128574981348088,-3.1433944895736074e-06,-3.857520225898579e-06,4.9760819135438625e-06
-0.22879880626709936,-2.359799704925865e-06,-5.7529703327763465e-06,6.218144602465673e-06
-0.22631186272071785,-7.335242140983129e-07,-7.716754073639269e-06,7.751538634729029e-06
-0.22382491917433633,1.9124492084657477e-06,-9.448207318384238e-06,9.639817607513679e-06
-0.22133797562795482,5.672622427472097e-06,-1.0528282651690193e-05,1.195923830344308e-05
-0.2188510320815733,1.0500300117755044e-05,-1.043140802951528e-05,1.4801032938317597e-05
-0.2163640885351918,1.6144200078220776e-05,-8.561832441590157e-06,1.8274029958481776e-05
-0.21387714498881027,2.20891958832501e-05,-4.3200009429963746e-06,2.250766498142539e-05
-0.21139020144242876,2.7513501083012203e-05,2.798186971880839e-06,2.7655426089187586e-05
-0.20890325789604725,3.127747926573339e-05,1.3070829144836523e-05,3.3898779974386835e-05
-0.20641631434966573,3.196075526077799e-05,2.6395975575955415e-05,4.1451627271384445e-05
-0.20392937080328422,2.796352218740057e-05,4.212949911108184e-05,5.0565336629709975e-05
-0.2014424272569027,1.768402482527558e-05,5.893860005618438e-05,6.153440753435285e-05
-0.19895548371052119,-2.2351502559002683e-07,7.470247697536544e-05,7.470281136089637e-05
-0.19646854016413967,-2.651804789726527e-05,8.649743092297334e-05,9.047105846930387e-05
