Rank,Frequency_Hz,Amplitude
1,0.851455796717834,1.7387398122803945
2,1.277183695076751,1.280503780174577
3,1.702911593435668,0.9582572572483409
4,2.3415034409740434,0.8679893645446066
5,3.6186871360507946,0.7879806726685996
6,3.1929592376918774,0.658570139984435
7,4.044415034409711,0.6202993457215911
8,16.390524086818303,0.6175488742238563
9,7.6631021704605065,0.5856250474349689
10,6.385918475383755,0.5174705676146915
