axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.0999999999971,201.04999999999856,9.578877713075633,0.3471845298934919,16.73290035903017,12.909645752578276,0.30897610549788557,0.0954662337686405,27.487304687499805,9.724037707212469,6.077120260403825,347.6272539808799,5.0749290215708145
ay,402.0999999999971,201.04999999999856,0.2128639491794585,0.5904149360638906,7.104530546955543,14.565381532594461,0.4531521384623906,0.2053468605930376,23.953222656249828,10.134620298437424,5.27433819354679,241.7042801537326,4.179416540551764
az,402.0999999999971,201.04999999999856,0.2128639491794585,3.0091011660376643,13.814572569087659,14.657788666929145,3.5294912119745256,12.457308215405407,27.094628906249806,1.0,13.556321229604873,1522.8436025042581,36.05984071738712
aabs,402.0999999999971,201.04999999999856,0.2128639491794585,2.0635128655031196,10.791923472505944,19.352806152710208,2.9149194153658167,8.496755198076595,37.30419921874973,1.2816371495063894,16.38853665754236,1491.103584397867,60.597311802705995
