axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.0999999999971,201.04999999999856,10.14230162900676,0.730060984513271,9.60908952765606,6.454143346186982,2.2450789989337308,5.040379711453282,17.670410156249872,9.724037707212469,10.220460105038406,784.2757522508994,19.932943871099372
ay,402.0999999999971,201.04999999999856,10.14230162900676,0.5295791114174212,15.457673474562531,19.603169487194425,1.6963603719521405,2.8776385115296046,41.2309570312497,10.134620298437424,7.182045606797549,508.97106135404556,9.968270072616466
az,402.0999999999971,201.04999999999856,10.14230162900676,0.07333428676222614,15.391844372024229,17.68363514886713,0.20828152587453996,0.04338119402062666,36.12617187499974,10.134620298437424,0.8253315341537727,6.716491414296146,0.12724206961603055
aabs,402.0999999999971,201.04999999999856,0.21129795060430748,0.8235973734193957,9.400124280689775,14.564212310882699,2.181397121137861,4.758493400108548,24.73857421874982,1.4509339109120212,11.977550445173147,685.6120036547833,31.134642502153344
