Time_s,Real,Imaginary,Magnitude
-0.27356379010197274,-1.5944461473677575e-08,6.896612335893809e-07,6.898455210898395e-07
-0.27107684655559117,-2.501719194132271e-07,8.255976430156138e-07,8.626687993754237e-07
-0.2685899030092096,-5.767256952800791e-07,9.090818374757695e-07,1.076588275444523e-06
-0.266102959462828,-9.952380942154457e-07,8.984893616947027e-07,1.340813930885321e-06
-0.26361601591644646,-1.4908475228712183e-06,7.446722617419661e-07,1.6664822572890307e-06
-0.2611290723700649,-2.028991351289967e-06,3.9470934232724235e-07,2.0670271813718103e-06
-0.2586421288236833,-2.5506405117572698e-06,-2.0185458924522162e-07,2.5586153082119916e-06
-0.25615518527730174,-2.9689427827082034e-06,-1.0840293809719195e-06,3.1606551450301394e-06
-0.2536682417309202,-3.1684864636465893e-06,-2.26772072948924e-06,3.8963911222138464e-06
-0.2511812981845386,-3.008563623586934e-06,-3.731902035003212e-06,4.79359446303415e-06
-0.24869435463815706,-2.3318396179400896e-06,-5.40370581183855e-06,5.885364262702243e-06
-0.2462074110917755,-9.796547220534183e-07,-7.144198301962263e-06,7.211053511949695e-06
-0.24372046754539392,1.1852709077368078e-06,-8.73730799633564e-06,8.817336227430477e-06
-0.24123352399901232,4.24873666300691e-06,-9.885021092929294e-06,1.075943331403825e-05
-0.23874658045263075,8.208697146514059e-06,-1.0212405374328546e-05,1.3102516261115749e-05
-0.23625963690624918,1.2935210506923713e-05,-9.286124393536738e-06,1.5923309238681127e-05
-0.2337726933598676,1.8130955217621355e-05,-6.649691099471372e-06,1.931191157865476e-05
-0.23128574981348604,2.3298326609417686e-05,-1.8776297987163922e-06,2.337386396084584e-05
-0.22879880626710447,2.7720719916955404e-05,5.351146976253952e-06,2.8232482828751705e-05
-0.2263118627207229,3.046673347579859e-05,1.5163125223157573e-05,3.403148858364124e-05
-0.22382491917434133,3.0426322621258813e-05,2.738895690300801e-05,4.0937953887410586e-05
-0.22133797562795976,2.6387022797771466e-05,4.146100477554773e-05,4.914559887851712e-05
-0.2188510320815782,1.7155894621142006e-05,5.632360388792546e-05,5.887846019705051e-05
-0.21636408853519662,1.7285799723206558e-06,7.037373411374257e-05,7.039496034399368e-05
-0.21387714498881505,-2.0499271117543927e-05,8.145246246651656e-05,8.399240297913771e-05
-0.21139020144243348,-4.9490752584966286e-05,8.690828033372963e-05,0.000100011918199745
-0.2089032578960519,-8.4318168500033e-05,8.375150246596355e-05,0.00011884387954163335
