Rank,Frequency_Hz,Amplitude
1,10.108659217876797,0.7146114314335258
2,12.916620111731461,0.6559626112243274
3,11.793435754189595,0.5733700171388307
4,7.67509310986942,0.3518018745319491
5,8.236685288640352,0.35061114615745825
6,13.852607076349683,0.3484151994125957
7,11.044646182495018,0.3302638156604053
8,13.29101489757875,0.32565267010450155
9,15.724581005586128,0.26476429367429366
10,20.030121042829947,0.25787038760924597
