Frequency_Hz,GlobalWaveletPower,GlobalWaveletAmplitude
1.0,14.465342594397452,3.8033330901194353
1.0422234676157642,13.5494098001676,3.6809522952855014
1.0862297564490278,12.548638693580664,3.542405777657419
1.1320941433937326,11.53868717863754,3.3968643156060176
1.1798950837953142,10.663165185486502,3.2654502270722947
1.229714345655945,10.172013225774814,3.189359375450627
1.2816371495063894,10.366636619750162,3.219726171547848
1.3357523141837326,11.43605019376045,3.3817229623019758
1.3921524087643515,13.272551826367962,3.6431513592449
1.4509339109120212,15.411853381542787,3.925793344222641
1.512197371912029,17.188832554114565,4.145941696902474
1.5760475886736,18.050512638042346,4.248589488058636
1.642593782994863,17.831934774702564,4.222787559740907
1.711949788397002,16.808458822283068,4.099812047189855
1.784234244847197,15.506831434085251,3.9378714344281547
1.8595708017034402,14.436882623477672,3.799589796738284
1.938088329228386,13.921229363235462,3.7311163695649405
2.019921139034051,14.066641177583637,3.7505521163668205
2.1052092138344527,14.815314724942999,3.8490667342802722
2.1940984468992,16.020762756825945,4.002594503172404
2.286740891617647,17.529468445633686,4.1868208040987005
2.3832950216005084,19.255450787585104,4.388103324625014
2.4839260017638694,21.232736803088386,4.607899391597909
2.5888059708593008,23.612248711450547,4.859243635737001
2.698114335933375,26.538068830101956,5.1515113151483956
2.8120380792202866,29.91167603383962,5.4691567936784935
2.93077207799254,33.244042341221785,5.765764679660608
3.0545194379168437,35.81107088881398,5.984235196649108
3.1834918404854475,37.01449841989785,6.083954176347636
3.3179099051172347,36.60837285496226,6.050485340446852
3.458003566547975,34.65050894050763,5.886468290962555
3.604012468155311,31.376296459348985,5.601454852031656
3.7561863718912765,27.193794119797758,5.214766928617017
3.914785585523602,22.741210713711077,4.7687745505225
4.0800814079166186,18.824493320815545,4.338720239980396
4.252356593113467,16.19030384396404,4.023717664544076
4.431905834013475,15.292881544002283,3.9106114028374495
4.619036266472058,16.24238195823174,4.0301838615913965
4.814067994685482,18.924090707272978,4.350182836074017
5.017334638759171,23.077697855117737,4.803925254947014
5.229183905396271,28.203470493488055,5.310693974753963
5.449978182682645,33.44819044316385,5.783441055562324
5.680095159985767,37.731904826267986,6.1426301228600755
5.919928474027884,40.13900306278226,6.3355349468519435
6.169888382238642,40.30590865786834,6.348693460694755
6.4304024645389735,38.537796934453326,6.207881839601438
6.701916354756766,35.65127180031985,5.970868596805648
6.984894502925397,32.74417002012723,5.722252180752543
7.279820969769196,31.005989681060967,5.568302226088394
7.587200254734807,31.45998655864383,5.608920266739743
7.907558158984918,34.56456198392063,5.879163374487958
8.241442684830592,39.95031345608032,6.3206260335571445
8.58942497314071,46.69986014971832,6.833729592961542
8.952100280332155,54.0784120604999,7.353802557894786
9.330088996611831,61.99356886281898,7.873599485801839
9.724037707212469,70.61240992815748,8.403119059501506
10.134620298437424,79.47736358476888,8.915007772557962
10.562539110406561,87.06869052612826,9.331060525263368
11.008526138475059,91.3391792387808,9.557153302044537
11.473344285380252,90.81607912434232,9.529747065076927
11.957788666258516,85.40788689871637,9.241638756125257
12.462687968764433,76.38319744062878,8.739748133706644
12.988905870618936,65.65836907215044,8.10298519510868
13.537342517011222,54.95646501442083,7.413262777915055
14.108936060381751,45.3316226608386,6.732876254680358
14.704664265220165,37.16593027020294,6.096386656881513
15.32554618062337,30.42151173040472,5.515569937042293
15.972643883474825,24.889860563535485,4.98897389886292
16.647064295226855,20.334002451102958,4.5093239461257335
17.34996107539391,16.55377223052572,4.068632722491147
18.08253659499557,13.420352079312364,3.663379871008788
18.846043993325242,10.879245958573469,3.2983701973207116
19.641789321562676,8.90839943162848,2.9846941939884695
20.471133776897336,7.457509950959828,2.730844182841604
21.33549603098413,6.420019424067941,2.5337757248951496
22.236354656714663,5.656973478808091,2.3784392947494144
23.1752506574551,5.042203338991252,2.2454851010396957
24.15379010307737,4.4902960409296995,2.119031864066631
25.17364687729262,3.9587526853705324,1.9896614499382885
26.236565540986675,3.438138321060932,1.8542217561718264
27.344364316455398,2.940660213335508,1.7148353312593918
28.498938197644904,2.4877408125793545,1.5772573704311401
29.702262191716823,2.097273828210735,1.448196750517945
30.95639469748371,1.7755261017925288,1.3324886873037718
32.26348102649374,1.5167701162296643,1.2315722131607485
33.625757072787714,1.3081023282555873,1.1437230120337647
35.04555313760611,1.1351081265049163,1.0654145327077702
36.52529791558836,0.9861169433845054,0.9930342105811387
38.06752264928336,0.8543546585755973,0.924313073896284
39.67486545907774,0.7377177938346142,0.8589049969784867
41.3500758559489,0.6367731782323779,0.7979806878818421
43.09601944476195,0.5524293460609878,0.7432559088638232
44.915682826156214,0.48443714654262454,0.6960151913159831
46.812178705406346,0.43099828210469643,0.6565045941230696
48.78875121699743,0.3892018509432081,0.6238604418804001
50.84878147402189,0.35583466471373243,0.5965187882319655
52.995793351891315,0.3280865832420787,0.5727884279924645
55.233459516256644,0.3038119424096021,0.5511913845567636
57.565607705447924,0.28137544365699096,0.5304483421191841
59.996227278180676,0.25947953847205535,0.5093913411828428
62.529476037728955,0.23731257472415448,0.487147385012128
65.16968734423872,0.21486672669213652,0.4635371901931241
67.92137752734766,0.19296905149013624,0.4392824279323454
70.78925361179171,0.17285602641791356,0.41575957766227534
73.7782213692133,0.1555771781856842,0.3944327296075773
76.89339370994499,0.14157372190017067,0.3762628361932263
80.14009942912304,0.13055515238407409,0.36132416523680516
83.52389232209272,0.12165829831154709,0.3487954964037625
87.05056068469717,0.1138212515839785,0.33737405292046174
90.72613721470162,0.10621633824452661,0.3259084813939745
94.55690933128994,0.09853444783506687,0.3139019716966857
98.5494299302864,0.0909838264132648,0.30163525392975005
102.71052859349984,0.08402195048125802,0.2898654006280467
107.0473232713655,0.07799626273486573,0.2792781100173548
111.56723245886822,0.07292722759192667,0.27005041675940195
116.27798788557566,0.0685584299401483,0.26183664743528223
121.18764774148859,0.06458936586671594,0.2541443799628785
126.30461046133195,0.060875292413856814,0.24672918841080965
131.63762909086768,0.0574442647075128,0.23967533187108098
137.1958262598019,0.05437282101570984,0.23317980404767014
142.9887097869006,0.05167791588292802,0.22732777191299794
149.0261889440077,0.049317843701890136,0.22207621147230097
155.31859140678574,0.047253362014340515,0.21737838442296997
161.87668092117624,0.04547796590381433,0.21325563510447815
168.71167571579906,0.044001423169600866,0.20976516195403103
175.83526769178638,0.04283136575057827,0.20695740081132222
183.25964242287972,0.04197574632731919,0.20487983387175807
190.99749999999864,0.041452080237142565,0.20359783947071386
