Rank,Frequency_Hz,Amplitude
1,18.126553051126862,0.13025156426073953
2,19.231830676195575,0.12249690123993444
3,17.684442001099377,0.11435502959543957
4,18.78971962616809,0.10397713621134028
5,16.358108851016926,0.10311928338382335
6,20.116052776250545,0.1013540071382369
7,15.252831225948214,0.08731605601379853
8,21.221330401319253,0.08491216274890291
9,14.147553600879503,0.06355642585805105
10,22.326608026387966,0.062153656895843436
