axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.055119112327684,20.10650559106673,5.240147813852622,6.430150222795572
ay,1.6715248642378049,15.139581986927176,5.2411824532065285,6.6727809862717695
az,7.695959121563348,65.34478676550046,5.3250572437055865,3.910720068177504
aabs,8.139121373858105,40.95906336810229,5.049280757901423,5.691668391200018
