axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.048277395227352,18.904934450869504,6.256499142926315,9.021323544034361
ay,1.6353170437565174,16.755419602425427,5.146923632464595,6.992794909508165
az,3.414547800652138,40.154639398709826,6.529415849110967,12.435231606752282
aabs,4.304513770954654,22.365830643916862,5.2082334155510965,5.991075774344548
