axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.014321079124649,16.507446688740018,5.179212831425069,7.773191818060933
ay,1.6779087745712813,19.077018899573115,6.274989689311757,8.47171970947476
az,3.890570074320492,36.62895249790779,5.377500249094293,6.8623353887811565
aabs,4.6914179912673895,21.451983519431888,4.5987098900955194,4.317582564859539
