axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.1256351801115394,23.781799987221273,6.494577987936042,8.506013306211901
ay,1.6903395874700473,16.246455358486184,6.505974510983644,15.417672570319006
az,3.5013125072179836,37.37608199851111,5.940776802354803,9.376808025763095
aabs,4.431112965508474,20.76276727045939,4.700158983784064,4.3670388888075475
