axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.0349570280516547,26.166674988458272,8.531309618484991,19.391464953339245
ay,1.719550580041099,18.60829073055419,6.252209915491257,8.936736083471716
az,3.409605442321832,37.5895072132411,6.472909199865093,11.708692128089469
aabs,4.327044438834337,21.99577702043095,5.100690234691784,6.3229407685269905
