axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.0649935701607225,13.040431953366959,3.752047647288258,2.2812683873879074
ay,1.6679862765866271,14.120996701916756,5.932012255485821,6.496358607814429
az,5.682905020045928,51.55255662540742,4.682313053587596,3.3433491644257805
aabs,6.272303096195978,26.556725290495983,4.265611453179245,3.528226679744562
