axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.061068241997326,25.39402463468293,6.312823582445551,11.472150061730119
ay,1.6244015825375042,18.323645183204604,8.04493487808231,14.85269571311224
az,4.579191020817718,49.7867807310568,6.385052869303521,7.306828673870273
aabs,5.277847402555127,29.156243216760473,5.550985532961087,6.362889165969447
