axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.1036796356193377,20.556070274130498,6.533451601903261,7.627749952177275
ay,1.706850941944444,14.168412450330255,5.105702712647948,8.329109746052339
az,3.7312741697797582,44.614601444411576,6.735182932028904,10.367845144936018
aabs,4.610988514125986,25.01252475115155,5.451729084500425,6.521920885798707
