axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.0605125142075362,21.9854599813985,6.311051466750338,8.408269805048496
ay,1.700131079261677,16.310721135772724,7.066316197904508,7.979983551524173
az,5.383555788559912,49.193716524754464,5.30976470702226,4.548049471946355
aabs,6.009894378141289,28.660199457723888,4.799121646445295,4.566082281024498
