axis,RMS,P2P,CrestFactor,Kurtosis
ax,2.0420545283367746,12.199073248995703,3.981629508486777,2.7154265350643154
ay,1.6176104028436042,13.158513358536965,5.487551940410916,5.2590335669757575
az,6.421111855674756,58.096969254428735,5.2363101825417235,3.9263577715189975
aabs,6.929453627464108,33.58716154419801,4.872177663733372,5.566138130361564
