axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.0999999999971,201.04999999999856,0.21571888412017015,0.6366566576551126,13.242576648731104,18.18311478799854,1.2149703470922018,1.4761529443133454,32.59208984374977,10.562539110406561,5.294477621871102,249.18586296991387,5.449890249070464
ay,402.0999999999971,201.04999999999856,11.217381974248848,0.3598035495743929,19.93295975532878,24.0629112147934,1.122914894897488,1.2609378611826367,58.90136718749958,11.473344285380252,4.378895312264384,188.25592007092405,2.897565205391831
az,402.0999999999971,201.04999999999856,0.21571888412017015,3.051682134177248,16.204556639374957,18.889936974733715,3.5263312830619724,12.435012317901496,34.94814453124975,1.0,15.053002630770655,1613.479050078884,35.91665798904849
aabs,402.0999999999971,201.04999999999856,0.21571888412017015,2.299319677588793,15.790778397756132,24.821384136297354,3.070899178953136,9.430421767295046,49.08447265624965,1.642593782994863,18.141514596340247,1350.6793448013213,62.57192839862201
