Class,File,Number of samples,Duration (s),Non-monotonic samples,Expected dt (s),Mean dt (s),Std dt (s),Min dt (s),Max dt (s),Measured Fs (Hz),Fs error (%),Maximum dt deviation (%),RMS dt deviation (%),Large dt deviations,Sampling PASS,X mean (m/s^2),X RMS (m/s^2),Y mean (m/s^2),Y RMS (m/s^2),Z mean (m/s^2),Z RMS (m/s^2),Mean magnitude (m/s^2),RMS magnitude (m/s^2),X low-frequency power < 0.3 Hz (%),Y low-frequency power < 0.3 Hz (%),Z low-frequency power < 0.3 Hz (%),Average low-frequency power < 0.3 Hz (%)
both_simultaneous,both_simultaneous_trial03.csv,2154,5.354389455359363,0,0.002486943546381497,0.002486943546381497,3.3027569932180967e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3280385869729967e-11,0,True,-0.08013939540937136,2.061068241997326,0.001470527411031371,1.6244015825375042,0.9098073657151359,4.579191020817718,3.446846431107681,5.277847402555127,0.12595306532997658,0.0016829927797243301,9.276413241736275,3.1346830999486586
both_simultaneous,both_simultaneous_trial04.csv,1960,4.871922407361352,0,0.002486943546381497,0.002486943546381497,3.210469558076474e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.2909298093025503e-11,0,True,-0.010238534791066504,2.0312242253540655,0.08208023438687073,1.679067235718245,0.827775766172292,4.212906292586572,3.280279728092352,4.969277418885292,0.007276749991026722,0.26396874418727734,9.03963685729664,3.1036274504916483
both_simultaneous,both_simultaneous_trial05.csv,1832,4.553593633424521,0,0.002486943546381497,0.002486943546381497,3.097209267299403e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.24538784638109e-11,0,True,-0.155551891237543,2.055119112327684,0.14016513804767156,1.6715248642378049,-2.2745084405801133,7.695959121563348,5.547206243282773,8.139121373858105,0.7459407570117966,1.0210587894878536,27.5426732190577,9.76989092185245
both_simultaneous,both_simultaneous_trial06.csv,2092,5.20019895548371,0,0.002486943546381497,0.002486943546381497,3.258475495880529e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3102329968935606e-11,0,True,-0.07047498618827697,2.0041107870943478,0.05051511831067808,1.6279254981529914,1.9846531143566795,7.106162386694428,4.8293058407248335,7.560697410990288,0.19873338240979727,0.14167796285709555,27.638674004877785,9.326361783381559
both_simultaneous,both_simultaneous_trial07.csv,1959,4.869435463814972,0,0.002486943546381497,0.0024869435463814975,3.1124696018985277e-16,0.002486943546379905,0.0024869435463825695,402.09999999999997,-1.4136637369014676e-14,6.401602772182491e-11,1.2515261750184326e-11,0,True,0.04588081995454357,2.0420545283367746,0.0227939551058515,1.6176104028436042,1.8123243430193978,6.421111855674756,4.932196878122199,6.929453627464108,0.09750777907862629,0.1250063551989441,20.417522315569915,6.880012149949162
both_simultaneous,both_simultaneous_trial08.csv,1857,4.615767222084059,0,0.002486943546381497,0.002486943546381497,3.131066829996226e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.2590019723414826e-11,0,True,-0.08477930967779106,2.0649935701607225,0.1263388529472214,1.6679862765866271,1.533958889776002,5.682905020045928,4.596650440344429,6.272303096195978,0.2644806494293723,0.8117422943303685,16.34791418741131,5.80804571039035
both_simultaneous,both_simultaneous_trial09.csv,2029,5.043521512061676,0,0.002486943546381497,0.002486943546381497,3.235485668362377e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3009887872485118e-11,0,True,0.16759872658415675,2.063067720323133,-0.12355374550456164,1.6412320836824768,2.5057456311060258,8.379821052044198,5.80211206482058,8.784719234866369,0.6724109536787417,0.6474024226230845,30.09067092809931,10.47016143480038
both_simultaneous,both_simultaneous_trial10.csv,2068,5.140512310370554,0,0.002486943546381497,0.002486943546381497,3.242460014055592e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3037931716517536e-11,0,True,0.09759052204235143,2.014321079124649,-0.0997649598960211,1.6779087745712813,-0.6094786082038179,3.890570074320492,3.1821900350327494,4.6914179912673895,0.19734226823936238,0.4672132529860813,2.6084328123852902,1.090996111203578
both_simultaneous,both_simultaneous_trial11.csv,2051,5.098234270082068,0,0.002486943546381497,0.0024869435463814966,3.223215021601524e-16,0.002486943546379905,0.0024869435463825695,402.1000000000001,1.4136637369014676e-14,6.401602772182491e-11,1.2960549581916e-11,0,True,-0.09733735573470875,2.048277395227352,-0.012089515228364885,1.6353170437565174,0.10342791219181535,3.414547800652138,2.6131263760865147,4.304513770954654,0.579413309840143,0.013567228373678013,0.10897765266616828,0.2339860636266631
both_simultaneous,both_simultaneous_trial12.csv,1785,4.436707286744591,0,0.002486943546381497,0.002486943546381497,3.023824899420884e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.2158799920571375e-11,0,True,0.3078127196651197,2.1672297460650136,0.19896685526768013,1.7932662034477576,1.8230480312055195,6.554985169544003,4.87113632132613,7.133058181565517,5.33809679518734,3.2032644277775955,26.30952279644976,11.616961339804897
