class,file,axis,RMS,P2P,CrestFactor,Kurtosis
piston_only,piston_only_trial13.csv,aabs,3.502988829721306,25.880990331115214,7.3994837308241435,14.731501563620604
piston_only,piston_only_trial14.csv,ax,0.614146102474044,5.770486944531726,5.170303205059849,4.63169640224328
piston_only,piston_only_trial14.csv,ay,0.4721847853913897,4.3034407058311395,4.848154715662941,5.144427663956762
piston_only,piston_only_trial14.csv,az,4.163680437555323,41.212901085585116,6.397997537762016,9.037310042091681
piston_only,piston_only_trial14.csv,aabs,4.23513502651569,26.701700626474235,6.310045363258286,11.52690089693696
piston_only,piston_only_trial15.csv,ax,0.3631757796496355,3.7071109493718524,5.896260443046599,9.340001781232818
piston_only,piston_only_trial15.csv,ay,0.34273941572387734,4.223371067664893,6.847221379932387,11.403503793922134
piston_only,piston_only_trial15.csv,az,7.052535281485685,60.84511556242895,5.501279790476816,4.527732505432187
piston_only,piston_only_trial15.csv,aabs,7.070192419631535,38.792039956322775,5.488373273266695,6.467565161402463
both_simultaneous,both_simultaneous_trial01.csv,ax,2.0605125142075362,21.9854599813985,6.311051466750338,8.408269805048496
both_simultaneous,both_simultaneous_trial01.csv,ay,1.700131079261677,16.310721135772724,7.066316197904508,7.979983551524173
both_simultaneous,both_simultaneous_trial01.csv,az,5.383555788559912,49.193716524754464,5.30976470702226,4.548049471946355
both_simultaneous,both_simultaneous_trial01.csv,aabs,6.009894378141289,28.660199457723888,4.799121646445295,4.566082281024498
both_simultaneous,both_simultaneous_trial02.csv,ax,2.0349570280516547,26.166674988458272,8.531309618484991,19.391464953339245
both_simultaneous,both_simultaneous_trial02.csv,ay,1.719550580041099,18.60829073055419,6.252209915491257,8.936736083471716
both_simultaneous,both_simultaneous_trial02.csv,az,3.409605442321832,37.5895072132411,6.472909199865093,11.708692128089469
both_simultaneous,both_simultaneous_trial02.csv,aabs,4.327044438834337,21.99577702043095,5.100690234691784,6.3229407685269905
both_simultaneous,both_simultaneous_trial03.csv,ax,2.061068241997326,25.39402463468293,6.312823582445551,11.472150061730119
both_simultaneous,both_simultaneous_trial03.csv,ay,1.6244015825375042,18.323645183204604,8.04493487808231,14.85269571311224
