Frequency_Hz,GlobalWaveletPower,GlobalWaveletAmplitude
1.0,40.005387149605355,6.324981197569314
1.0422234676157642,45.82065871607798,6.769095856617631
1.0862297564490278,49.59005878597976,7.042020930526958
1.1320941433937326,51.54932160139168,7.179785623637497
1.1798950837953142,53.484949373949526,7.313340507179296
1.229714345655945,57.93282338257144,7.6113614670813945
1.2816371495063894,66.82853849111024,8.174872383781304
1.3357523141837326,80.50299286223661,8.972346006604772
1.3921524087643515,97.65795077134337,9.882203740631104
1.4509339109120212,116.12124499597697,10.775956801879682
1.512197371912029,133.55287935023821,11.556508095018938
1.5760475886736,147.56046140488434,12.147446703109438
1.642593782994863,155.60171160053847,12.474041510294025
1.711949788397002,155.4567887130211,12.4682311781993
1.784234244847197,146.33733284384337,12.096996852270541
1.8595708017034402,129.71978194932208,11.389459247449901
1.938088329228386,109.0162745893535,10.441085891292797
2.019921139034051,88.2180308086166,9.39244541153243
2.1052092138344527,70.46479994324638,8.39433141728669
2.1940984468992,57.34468005247674,7.5726270245190825
2.286740891617647,49.03645810672798,7.002603666260713
2.3832950216005084,44.916381620539696,6.701968488477076
2.4839260017638694,44.20177803479205,6.648441774941858
2.5888059708593008,46.44963274287284,6.815396741413727
2.698114335933375,51.929150817152646,7.2061883695302225
2.8120380792202866,61.64207205561113,7.851246528775614
2.93077207799254,76.44239141226863,8.743133958270835
3.0545194379168437,95.37808617121337,9.76617049673071
3.1834918404854475,114.73258489510496,10.711329744485742
3.3179099051172347,129.2170562645831,11.367368044740308
3.458003566547975,134.76578319776812,11.608866576792417
3.604012468155311,130.7459988001673,11.434421664437922
3.7561863718912765,120.03592174899438,10.95609062343838
3.914785585523602,107.29299796691065,10.358233341980217
4.0800814079166186,96.76371579352842,9.83685497471262
4.252356593113467,90.73368438040652,9.525423055193219
4.431905834013475,89.04349320753056,9.436285985891407
4.619036266472058,89.62599363624818,9.467100592908485
4.814067994685482,89.7334742567834,9.472775425226938
5.017334638759171,87.2673127749775,9.341697531764636
5.229183905396271,81.54684414612201,9.0303291272313
5.449978182682645,73.21594102260761,8.556631406260738
5.680095159985767,63.58692527869527,7.974141037045637
5.919928474027884,53.985044843124946,7.347451588348504
6.169888382238642,45.4031147592244,6.738183342654339
6.4304024645389735,38.41611361185496,6.198073379031178
6.701916354756766,33.19807557101065,5.76177711917171
6.984894502925397,29.574547093927144,5.438248531827793
7.279820969769196,27.13081031320363,5.208724442049476
7.587200254734807,25.386280415382085,5.03847997072352
7.907558158984918,23.970032707561987,4.89592000624622
8.241442684830592,22.690435276139002,4.763447834934167
8.58942497314071,21.463135652805697,4.632832357511514
8.952100280332155,20.19487939333403,4.493871314727874
9.330088996611831,18.756575641730997,4.330886242067667
9.724037707212469,17.062709361503348,4.130703252656059
10.134620298437424,15.154720315630044,3.892906409821593
10.562539110406561,13.201710016113974,3.633415750518233
11.008526138475059,11.424870108350635,3.380069541940023
11.473344285380252,10.001107047939337,3.1624526949725804
11.957788666258516,8.994003811899049,2.9990004688060736
12.462687968764433,8.339939814013977,2.8878953952686683
12.988905870618936,7.892047708698875,2.8092788591912474
13.537342517011222,7.494963965189012,2.7376931831724702
14.108936060381751,7.0492838511747244,2.6550487474196633
14.704664265220165,6.537002677380992,2.556756280403158
15.32554618062337,6.005143230257297,2.450539375373776
15.972643883474825,5.526201888094531,2.350787503815377
16.647064295226855,5.160980072459891,2.2717790544988943
17.34996107539391,4.940089014085266,2.2226311016642564
18.08253659499557,4.862943479476765,2.2052082621550206
18.846043993325242,4.903445038590693,2.2143723802898854
19.641789321562676,5.017545489408654,2.239987832424242
20.471133776897336,5.1564040051273725,2.2707716761328895
21.33549603098413,5.284009532814145,2.29869735563735
22.236354656714663,5.387100951950888,2.3210129150762793
23.1752506574551,5.467933982810739,2.3383613884108545
24.15379010307737,5.527082409672349,2.3509747786125543
25.17364687729262,5.553024148463884,2.3564855502344764
26.236565540986675,5.5263556504661,2.350820208026573
27.344364316455398,5.431489225969574,2.330555561656828
28.498938197644904,5.264303864103631,2.294407083344983
29.702262191716823,5.0312952166682186,2.2430548848987666
30.95639469748371,4.74410508330924,2.178096665281236
32.26348102649374,4.4155485026595676,2.1013206567917155
33.625757072787714,4.059503248517227,2.014820897379523
35.04555313760611,3.6924420689337256,1.921572811249609
36.52529791558836,3.3334314243087855,1.8257687214728993
38.06752264928336,3.0015110295173137,1.7324869493064916
