Frequency_Hz,GlobalWaveletPower,GlobalWaveletAmplitude
1.0,0.1337170427039104,0.3656734098945539
1.0422234676157642,0.1503216589303732,0.3877133721325242
1.0862297564490278,0.157328357230913,0.39664638814807457
1.1320941433937326,0.15477435154002503,0.3934137154955646
1.1798950837953142,0.1463937367940988,0.3826143447312173
1.229714345655945,0.13840238900557952,0.3720247155843003
1.2816371495063894,0.13691409997152804,0.37001905352498815
1.3357523141837326,0.14512808093819166,0.380956796681975
1.3921524087643515,0.16174334306057664,0.4021732749208687
1.4509339109120212,0.18148422316148938,0.42600965148865977
1.512197371912029,0.1974576342577168,0.444362053125283
1.5760475886736,0.20411244954159963,0.45178805821048396
1.642593782994863,0.19938667883919958,0.4465273550849932
1.711949788397002,0.1851092706958804,0.43024326920462147
1.784234244847197,0.16558558468539594,0.40692208675051783
1.8595708017034402,0.14532101732420338,0.38120993864825115
1.938088329228386,0.1274149899692337,0.35695236372551686
2.019921139034051,0.1135102844206118,0.33691287363443356
2.1052092138344527,0.10467417011577103,0.32353387784862814
2.1940984468992,0.10187160762845536,0.3191733191049267
2.286740891617647,0.10562098986780805,0.32499383050730063
2.3832950216005084,0.11563613159752209,0.34005313055098035
2.4839260017638694,0.13113127141354455,0.36212052056400307
2.5888059708593008,0.1516287263990942,0.38939533433144036
2.698114335933375,0.17790470037990286,0.4217875061922803
2.8120380792202866,0.21242338248582693,0.4608941120103694
2.93077207799254,0.25777380615451845,0.5077142957949071
3.0545194379168437,0.31276593315714174,0.5592548016397729
3.1834918404854475,0.3694917903165361,0.6078583636971167
3.3179099051172347,0.41552975066648196,0.6446159714640043
3.458003566547975,0.44062253687503605,0.663794047031936
3.604012468155311,0.44242992227120614,0.6651540590503873
3.7561863718912765,0.4272370996980444,0.6536337657266831
3.914785585523602,0.406127946965075,0.6372816857285912
4.0800814079166186,0.38960889802033394,0.6241865891064418
4.252356593113467,0.38332851721331157,0.6191352979868872
4.431905834013475,0.3865200688480266,0.6217073820118485
4.619036266472058,0.39372258894293627,0.6274731778673382
4.814067994685482,0.39876497379331644,0.6314784032675357
5.017334638759171,0.39841189577287994,0.6311987767517298
5.229183905396271,0.3931061961075468,0.6269818148140717
5.449978182682645,0.38479178879896336,0.6203158782418546
5.680095159985767,0.374626395773754,0.6120673131067808
5.919928474027884,0.362998630843191,0.6024936770151128
6.169888382238642,0.3511460337635063,0.5925757620452479
6.4304024645389735,0.3419565453504139,0.5847705065668188
6.701916354756766,0.3389203934403418,0.582168698437439
6.984894502925397,0.344396925312535,0.5868534104122894
7.279820969769196,0.35905263795678777,0.599210011562547
7.587200254734807,0.38309904089892444,0.6189499502374359
7.907558158984918,0.4176749125096434,0.6462777363561609
8.241442684830592,0.4636638065898029,0.6809286354602829
8.58942497314071,0.5177975574204254,0.7195815154799527
8.952100280332155,0.5702071692924864,0.7551206322783707
9.330088996611831,0.6076259879448179,0.7795036805203795
9.724037707212469,0.6206166840417953,0.7877922848326171
10.134620298437424,0.6085300688117093,0.7800833729875989
10.562539110406561,0.5784021436704484,0.7605275430058062
11.008526138475059,0.5398153432458499,0.7347212690849843
11.473344285380252,0.4999748103826055,0.7070889692129312
11.957788666258516,0.46150083352931603,0.6793385264574033
12.462687968764433,0.4232174997670867,0.6505516887742947
12.988905870618936,0.38278185334501724,0.618693666805324
13.537342517011222,0.3392246716478647,0.5824299714539635
14.108936060381751,0.2938706213306251,0.5420983502378743
14.704664265220165,0.24950842950518068,0.4995081876257692
15.32554618062337,0.20884621131726488,0.45699694891461246
15.972643883474825,0.17341803463482172,0.41643491044198216
16.647064295226855,0.14344180323303193,0.37873711626012035
17.34996107539391,0.11834977191661768,0.3440200167382963
18.08253659499557,0.09739322169940805,0.312078870959583
18.846043993325242,0.07995236715762426,0.2827584961723065
19.641789321562676,0.06556201422274993,0.25605080398770463
20.471133776897336,0.05382409054143784,0.23200019513232706
21.33549603098413,0.04433404256096964,0.21055650681223234
