Rank,Frequency_Hz,Amplitude
1,13.46746411483244,0.6416649322103284
2,11.543540669856378,0.5571479055748003
3,10.902232854864357,0.5432507774082271
4,9.833386496544321,0.4774069495293836
5,14.536310473152476,0.4335666133428728
6,8.123232323232266,0.3987939955094805
7,17.31531100478457,0.3668803530833187
8,15.605156831472511,0.36370163183844906
9,16.674003189792547,0.3370027315409316
10,18.170388091440596,0.3165041579005376
