Rank,Frequency_Hz,Amplitude
1,12.331875314228167,0.28102738862810356
2,10.916742081447886,0.27173553336994816
3,13.949170437405632,0.2542232811092924
4,10.310256410256336,0.23860372762114196
5,15.970789341377463,0.22685479273065204
6,15.364303670185913,0.22506221137771776
7,8.895123177476055,0.21084750649367792
8,19.00321769733521,0.20685736745281144
9,17.588084464554928,0.20545792143564895
10,23.248617395676053,0.19706559523190642
