Time_s,Real,Imaginary,Magnitude
-2.544143247948347,-0.001060009300271913,0.0003017829687739974,0.001102130970849199
-2.541656304401965,-0.0010720040687672895,0.0002871678186091253,0.0011098009188581287
-2.5391693608555834,-0.0010838435302917976,0.0002722621827060175,0.0011175166639863727
-2.5366824173092017,-0.0010955218941463886,0.00025706672494635427,0.0011252784196050041
-2.5341954737628205,-0.0011070333438854886,0.00024158221074504832,0.0011330863996283562
-2.531708530216439,-0.0011183720388970148,0.000225809508125978,0.0011409408185119692
-2.529221586670057,-0.0011295321160109016,0.00020974958877670294,0.0011488418912505153
-2.5267346431236755,-0.0011405076911358998,0.000193403529081519,0.0011567898333756771
-2.5242476995772942,-0.001151292860924462,0.00017677251113222412,0.001164784860953998
-2.5217607560309125,-0.0011618817044654812,0.00015985782371596142,0.0011728271905847062
-2.519273812484531,-0.0011722682850046295,0.00014266086327950167,0.0011809170393974964
-2.516786868938149,-0.0011824466516920486,0.00012518313486933473,0.0011890546250502754
-2.514299925391768,-0.0011924108413571435,0.00010742625304693909,0.001197240165726892
-2.5118129818453863,-0.001202154880310168,8.939194277859463e-05,0.001205473880134815
-2.5093260382990046,-0.0012116727861703276,7.108204029911139e-05,0.0012137559875027802
-2.506839094752623,-0.0012209585697201002,5.249849394884601e-05,0.0012220867075784147
-2.5043521512062417,-0.0012300062367854403,3.364336498337871e-05,0.0012304662606258186
-2.50186520765986,-0.0012388097901415319,1.4518828355226357e-05,0.001238894867423106
-2.4993782641134783,-0.001247363231443773,-4.872826533028704e-06,0.0012473727492599285
-2.4968913205670966,-0.001255660563183594,-2.4529195104815257e-05,0.0012559001279349525
-2.4944043770207154,-0.0012636957906687605,-4.4447756915470205e-05,0.0012644772257532995
-2.4919174334743337,-0.00127146292402778,-6.462587498856993e-05,0.0012731042655239637
-2.489430489927952,-0.0012789559802379913,-8.50607951833056e-05,0.001281781470557184
-2.4869435463815703,-0.0012861689851769405,-0.00010574964559350825,0.0012905090646617846
-2.484456602835189,-0.0012930959756966192,-0.00012668943597892685,0.0012992872721424814
-2.4819696592888074,-0.0012997310017201153,-0.00014787705722935622,0.0013081163177971556
-2.4794827157424257,-0.0013060681283602238,-0.00016930928086220852,0.0013169964269140809
-2.476995772196044,-0.001312101438059569,-0.000190982758554118,0.0013259278252691319
-2.474508828649663,-0.0013178250327517368,-0.00021289402170716207,0.0013349107391229444
-2.472021885103281,-0.001323233036042929,-0.00023503948105027555,0.0013439453952180387
-2.4695349415568995,-0.0013283195954136551,-0.00025741542627643536,0.001353032020775922
-2.4670479980105178,-0.0013330788844399082,-0.0002800180257161769,0.0013621708434941396
-2.4645610544641365,-0.0013375051050333107,-0.00030284332604800686,0.0013713620915432902
-2.462074110917755,-0.0013415924896996946,-0.0003258872520462671,0.0013806059935640188
-2.459587167371373,-0.0013453353038155311,-0.0003491456063669941,0.0013899027786639625
-2.4571002238249915,-0.001348727847921654,-0.0003726140693723169,0.0013992526764146547
-2.4546132802786103,-0.001351764460033691,-0.00039628819899392806,0.0014086559168484073
-2.4521263367322286,-0.001354439517968602,-0.0004201634306361514,0.0014181127304551493
-2.449639393185847,-0.001356747441686702,-0.000444235077119124,0.0014276233481792194
-2.447152449639465,-0.0013586826956485682,-0.0004684983286626071,0.0014371880014161392
-2.444665506093084,-0.0013602397911861728,-0.0004929482529109215,0.0014468069220093375
-2.4421785625467023,-0.0013614132888875928,-0.0005175797949995021,0.0014564803422468353
-2.4396916190003206,-0.0013621978009946535,-0.0005423877776635607,0.001466208494857906
-2.437204675453939,-0.001362587993812809,-0.0005673669013893239,0.0014759916130096871
-2.4347177319075577,-0.001362578590132575,-0.0005925117446083138,0.0014858299303037558
-2.432230788361176,-0.0013621643716618323,-0.0006178167639351323,0.001495723680772673
-2.4297438448147943,-0.001361340181468262,-0.0006432762944491826,0.001505673098876483
-2.4272569012684126,-0.0013601009264312075,-0.0006688845500207877,0.001515678419499183
-2.4247699577220314,-0.0013584415797022187,-0.0006946356236820699,0.0015257398779451356
