axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
ax,402.09999999998814,201.04999999999407,0.37667447306790464,0.4245800514047304,16.74498336564006,21.280954367197115,1.572008486043557,2.4712106801929563,45.550390624998656,11.473344285380135,5.6291968753568336,356.8445170054077,7.38018092049511
ay,402.09999999998814,201.04999999999407,0.37667447306790464,0.38161929887444007,21.48401116558682,26.52712336047727,1.1551627255218173,1.3344009224349935,71.0743164062479,12.98890587061879,4.108953181548811,212.16120165877223,3.385898280624803
az,402.09999999998814,201.04999999999407,0.18833723653395232,2.9240424361516264,13.479408848341555,19.276350374047144,2.7178986153085654,7.386972883096218,32.59208984374904,1.0,16.548010340850006,1545.1062853529834,38.11963539112008
aabs,402.09999999998814,201.04999999999407,0.18833723653395232,2.3557785986585276,15.446053831867317,26.236700403108856,2.5535594741241705,6.520665987889311,58.11601562499828,2.0199211390340452,15.261170588931872,1355.2312180248566,55.908790208198276
