class,file,axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
piston_only,piston_only_trial04.csv,ay,402.0999999999971,201.04999999999856,0.22105552501374223,0.39576682716940986,16.45079491178988,19.19855509995185,0.42836974189343496,0.1835006357698481,34.555468749999754,1.0,1.9407508030576235,25.6804553462354,0.5518263919888197
piston_only,piston_only_trial04.csv,az,402.0999999999971,201.04999999999856,0.22105552501374223,2.4902241770047904,17.02616376248085,14.296015582856485,3.9563628969992797,15.652807372752532,27.487304687499805,18.846043993325242,14.426322003961127,2353.913598932825,39.90423663882103
piston_only,piston_only_trial04.csv,aabs,402.0999999999971,201.04999999999856,1.105277625068711,1.9769144852489526,14.615870734045773,21.464523709096365,3.2508513644068113,10.568034593465628,42.4089843749997,1.1320941433937326,29.00430776846582,1674.3009871762044,93.7878480177827
piston_only,piston_only_trial05.csv,ax,402.0999999999971,201.04999999999856,0.20758905524006047,0.41119183185242913,12.39776474818867,16.648512613849572,0.4112543043032481,0.1691301028079486,27.487304687499805,1.0,2.013595326457576,26.05861243065237,0.6398964044159471
piston_only,piston_only_trial05.csv,ay,402.0999999999971,201.04999999999856,0.20758905524006047,0.5548915452224963,8.981373870176075,15.268955324505898,0.47423420469112726,0.22489808089902596,23.560546874999833,1.0,2.654685390574651,27.9961045013526,0.918870425401952
piston_only,piston_only_trial05.csv,az,402.0999999999971,201.04999999999856,0.20758905524006047,4.594293890562476,13.514856425939142,18.602178342805725,4.643124084991694,21.558601268629953,31.414062499999776,1.0,21.794797390385508,2703.1044814036622,69.79902064269093
piston_only,piston_only_trial05.csv,aabs,402.0999999999971,201.04999999999856,0.20758905524006047,3.125443232722046,13.009868636232405,23.3257022605909,3.8084956600892337,14.504639192918527,45.94306640624967,1.3921524087643515,26.27840675645985,1933.9959754497468,98.39844681836813
piston_only,piston_only_trial06.csv,ax,402.0999999999971,201.04999999999856,19.641547749725436,0.12641516990705826,18.06516583915126,10.186491200163406,0.3094973659277311,0.09578861951620389,26.701953124999807,18.08253659499557,1.4700557127744902,22.935628245024432,0.29787045858175376
piston_only,piston_only_trial06.csv,ay,402.0999999999971,201.04999999999856,0.22069154774972402,0.6098771814112522,8.705417020012385,15.579078442792365,0.4639128714472491,0.21521515229443183,24.345898437499827,1.0,2.7611990371503814,28.756637676323408,0.9504753780562499
piston_only,piston_only_trial06.csv,az,402.0999999999971,201.04999999999856,16.110482985729853,1.6363195598400095,15.974818222676642,9.536605249437846,3.2601964523749283,10.628880908078068,23.167871093749834,16.647064295226855,15.704020916793674,2326.3237002320534,32.25076117811697
piston_only,piston_only_trial06.csv,aabs,402.0999999999971,201.04999999999856,1.1034577387486202,1.325761749357062,10.49528315381943,16.41873073602362,2.907454660597079,8.453292603427675,33.77011718749976,1.1798950837953142,28.21079398749055,1653.8163631695154,101.57369090376788
piston_only,piston_only_trial07.csv,ax,402.09999999998814,201.04999999999407,0.18798503973818986,0.33106587669921833,13.808015179605587,15.957438235122854,0.3718144823465022,0.13824600928259742,27.094628906249202,1.0,1.6971007642084308,26.06434769290573,0.5792710384880984
piston_only,piston_only_trial07.csv,ay,402.09999999998814,201.04999999999407,0.18798503973818986,0.2154220920437486,20.288158218624215,18.35847090211883,0.3856571394752594,0.1487314292282397,37.69687499999889,18.082536594995346,1.4810780786891058,24.53208319268113,0.3741436110289103
piston_only,piston_only_trial07.csv,az,402.09999999998814,201.04999999999407,0.18798503973818986,6.530864832850147,8.517767264109265,15.650394639792866,5.178442650396706,26.816268283447663,23.953222656249295,1.0,35.95120986679558,3318.8296046129035,144.65317399814032
piston_only,piston_only_trial07.csv,aabs,402.09999999998814,201.04999999999407,0.18798503973818986,5.0405029318078505,8.867191724376994,19.787479646261126,3.861420054669646,14.910564838604932,40.44560546874881,1.0,36.03524402217369,2567.636527123598,151.89442254278703
piston_only,piston_only_trial08.csv,ax,402.0999999999971,201.04999999999856,0.22203202650469198,0.6083406424793,11.048497605035914,17.436128677741948,0.49113870219044703,0.24121722478931662,27.8799804687498,1.0,2.718689724417599,29.176624552369333,0.9341478147252833
piston_only,piston_only_trial08.csv,ay,402.0999999999971,201.04999999999856,18.428658199889433,0.15008469728953666,16.5614144933734,6.1853380085752345,0.32292701285417547,0.1042818556309208,23.167871093749834,17.34996107539391,1.5327585157051156,22.99000365675237,0.31192719683964243
piston_only,piston_only_trial08.csv,az,402.0999999999971,201.04999999999856,0.22203202650469198,5.363865467899997,12.446766016032775,18.056381289054524,4.789204231282166,22.936477168931,30.236035156249784,1.0,23.99624705870116,2820.7361020690983,81.18618128382076
piston_only,piston_only_trial08.csv,aabs,402.0999999999971,201.04999999999856,0.44406405300938395,3.3624506234164677,13.157227480320207,25.08442378203235,3.557597256858785,12.65649824200915,56.937988281249595,1.512197371912029,22.83116937401815,2081.8665984136637,104.65551376609017
