axis,Fs_Hz_mean,Fs_Hz_std,Fs_Hz_min,Fs_Hz_max,Nyquist_Hz_mean,Nyquist_Hz_std,Nyquist_Hz_min,Nyquist_Hz_max,FFT_DominantFrequency_Hz_mean,FFT_DominantFrequency_Hz_std,FFT_DominantFrequency_Hz_min,FFT_DominantFrequency_Hz_max,FFT_DominantAmplitude_m_s2_mean,FFT_DominantAmplitude_m_s2_std,FFT_DominantAmplitude_m_s2_min,FFT_DominantAmplitude_m_s2_max,PSD_SpectralCentroid_Hz_mean,PSD_SpectralCentroid_Hz_std,PSD_SpectralCentroid_Hz_min,PSD_SpectralCentroid_Hz_max,PSD_SpectralBandwidth_Hz_mean,PSD_SpectralBandwidth_Hz_std,PSD_SpectralBandwidth_Hz_min,PSD_SpectralBandwidth_Hz_max,PSD_SpectralRMS_m_s2_mean,PSD_SpectralRMS_m_s2_std,PSD_SpectralRMS_m_s2_min,PSD_SpectralRMS_m_s2_max,PSD_TotalSpectralPower_mean,PSD_TotalSpectralPower_std,PSD_TotalSpectralPower_min,PSD_TotalSpectralPower_max,PSD_F95_Hz_mean,PSD_F95_Hz_std,PSD_F95_Hz_min,PSD_F95_Hz_max,CWT_DominantFrequency_Hz_mean,CWT_DominantFrequency_Hz_std,CWT_DominantFrequency_Hz_min,CWT_DominantFrequency_Hz_max,CWT_DominantAmplitude_mean,CWT_DominantAmplitude_std,CWT_DominantAmplitude_min,CWT_DominantAmplitude_max,CWT_GlobalWaveletPower_mean,CWT_GlobalWaveletPower_std,CWT_GlobalWaveletPower_min,CWT_GlobalWaveletPower_max,CWT_MeanWaveletPower_mean,CWT_MeanWaveletPower_std,CWT_MeanWaveletPower_min,CWT_MeanWaveletPower_max
aabs,402.0999999999953,3.715067978743158e-12,402.09999999998814,402.0999999999971,201.04999999999765,1.857533989371579e-12,201.04999999999407,201.04999999999856,1.2878295960417285,1.1731936688814297,0.19652981427174837,3.420308346624112,0.898871025051554,0.13774862807862462,0.73440202494784,1.1000762268521145,12.316507593357029,3.891255920329342,7.132567871404881,18.814720565987788,21.570345610355094,6.8203683944395985,11.559773218859705,30.608027699808392,2.1120226827226545,0.41799730093682314,1.3076645920669292,2.9094644009273467,4.623713439686103,1.7862664062444988,1.7099866853455683,8.464983100263526,45.26242838541612,21.929390089234218,20.419140624999855,78.14248046874944,1.656738618371477,0.5452401976988016,1.0,3.1834918404854324,13.191727038966109,1.2982368298398754,10.588498614176945,15.605156648772326,780.0929904778435,97.44004987042709,597.3526866864892,989.0742378439023,35.81563657330199,3.494752411224554,31.134642502153344,43.05792435799153
ax,402.0999999999953,3.715067978743158e-12,402.09999999998814,402.0999999999971,201.04999999999765,1.857533989371579e-12,201.04999999999407,201.04999999999856,10.000514917141262,2.995768088419359,0.20942708333333185,13.46746411483244,0.781377484437051,0.15067846318955308,0.5902171776981822,1.0995217174972498,14.294570519119679,4.8821377887544894,9.60908952765606,22.690171084116006,15.408312145125944,8.670724283468589,6.0602678174492794,28.351556880372243,2.0312387173655617,0.44065842360743407,1.1170893592967255,2.7813583853713606,4.307165250134668,1.7216535738633987,1.2478886366539685,7.735954467875581,36.6235611979163,23.05944932147834,16.492382812499883,78.14248046874944,10.431404672408723,0.993789114011704,8.95210028033207,12.988905870618936,8.94042625533508,0.9541088556427917,7.359303617832094,10.375332529366828,790.4569905952616,19.816003799816347,754.1984289325183,819.5562454674446,16.925317449110437,3.67395750508153,11.090547639450934,20.93005585766248
ay,402.0999999999953,3.715067978743158e-12,402.09999999998814,402.0999999999971,201.04999999999765,1.857533989371579e-12,201.04999999999407,201.04999999999856,10.384625022402764,3.0553582099341337,0.20942708333333185,13.253694843168434,0.5979971158324413,0.09998737158674124,0.47427964250210575,0.8310077534022612,16.222837608412345,3.875202144078753,10.971895142640038,21.4499068802771,19.648710394527598,5.976492746659072,7.97538569445,26.730484692105755,1.6044921347122556,0.33459556068146334,0.8677303599540621,2.174166068130189,2.678885586966051,0.9967169078403723,0.7529559775860062,4.726998091808686,43.901152343749374,19.525899466482517,18.06308593749987,70.68164062499791,10.554649410705037,0.6992056948850727,9.724037707212469,11.957788666258388,7.002905444180055,0.49950467813919447,6.07345832511672,7.979180514412056,509.60744148272994,10.52466692219825,478.00385261977414,521.101529018107,9.983267134834088,1.969906255472454,7.445956546072679,13.054307548693043
az,402.0999999999953,3.715067978743158e-12,402.09999999998814,402.0999999999971,201.04999999999765,1.857533989371579e-12,201.04999999999407,201.04999999999856,11.116514510453335,1.5213714454917777,9.214791666666601,13.560557184750637,0.06678212742747777,0.010546589756677827,0.0506589603611196,0.08869613616969522,15.914200186560956,4.630892738777361,9.81833320200451,23.208209013475795,18.229821347805007,8.102034396572988,5.835843367694941,28.871819071743538,0.18171129947923836,0.03309394800353228,0.1306569045694988,0.2516363142474944,0.03404119179326325,0.012215611377726258,0.017071226711683114,0.06332083464806373,43.97968749999946,22.274988899423597,16.492382812499883,82.4619140624994,10.607086768938887,0.9806164974568037,8.241442684830592,11.957788666258516,0.7979946515559775,0.0688527143420421,0.6662526308993314,0.9329451698332049,6.5204562851395655,0.22365668026917124,5.809358392640883,6.739985386691781,0.1311673777423642,0.027793123991204337,0.09615832998955554,0.1842893434275698
