axis,Fs_Hz_mean,Fs_Hz_std,Fs_Hz_min,Fs_Hz_max,Nyquist_Hz_mean,Nyquist_Hz_std,Nyquist_Hz_min,Nyquist_Hz_max,FFT_DominantFrequency_Hz_mean,FFT_DominantFrequency_Hz_std,FFT_DominantFrequency_Hz_min,FFT_DominantFrequency_Hz_max,FFT_DominantAmplitude_m_s2_mean,FFT_DominantAmplitude_m_s2_std,FFT_DominantAmplitude_m_s2_min,FFT_DominantAmplitude_m_s2_max,PSD_SpectralCentroid_Hz_mean,PSD_SpectralCentroid_Hz_std,PSD_SpectralCentroid_Hz_min,PSD_SpectralCentroid_Hz_max,PSD_SpectralBandwidth_Hz_mean,PSD_SpectralBandwidth_Hz_std,PSD_SpectralBandwidth_Hz_min,PSD_SpectralBandwidth_Hz_max,PSD_SpectralRMS_m_s2_mean,PSD_SpectralRMS_m_s2_std,PSD_SpectralRMS_m_s2_min,PSD_SpectralRMS_m_s2_max,PSD_TotalSpectralPower_mean,PSD_TotalSpectralPower_std,PSD_TotalSpectralPower_min,PSD_TotalSpectralPower_max,PSD_F95_Hz_mean,PSD_F95_Hz_std,PSD_F95_Hz_min,PSD_F95_Hz_max,CWT_DominantFrequency_Hz_mean,CWT_DominantFrequency_Hz_std,CWT_DominantFrequency_Hz_min,CWT_DominantFrequency_Hz_max,CWT_DominantAmplitude_mean,CWT_DominantAmplitude_std,CWT_DominantAmplitude_min,CWT_DominantAmplitude_max,CWT_GlobalWaveletPower_mean,CWT_GlobalWaveletPower_std,CWT_GlobalWaveletPower_min,CWT_GlobalWaveletPower_max,CWT_MeanWaveletPower_mean,CWT_MeanWaveletPower_std,CWT_MeanWaveletPower_min,CWT_MeanWaveletPower_max
aabs,402.09999999999604,3.2810591990411516e-12,402.09999999998814,402.0999999999994,201.04999999999802,1.6405295995205758e-12,201.04999999999407,201.0499999999997,0.4789139860754466,0.3836814192367929,0.18833723653395232,1.2627635711080831,2.195232022308421,0.8842079940089537,1.0164598213486544,3.7097246221187445,12.707611421029634,2.7947683414691538,7.479636428759332,15.790778397756132,21.621113768820827,4.40820504520576,13.058867409480522,27.147922134584533,2.83764704858481,0.3224398479004444,2.265865896396713,3.4338780012504078,8.149277064155205,1.8104344334434634,5.13414826045368,11.791518127471496,45.838352864582866,10.520347398442494,34.162792968749756,64.00615234374955,1.3001458672762507,0.36772843798423954,1.0,2.0199211390340452,19.42097933671546,3.921213895332087,15.261170588931872,27.05120559036077,1416.671507015718,278.22071031545846,1083.0021522019065,2240.978935091833,66.14748594305628,16.64710020239768,50.65804493026354,111.97136297775496
ax,402.09999999999604,3.2810591990411516e-12,402.09999999998814,402.0999999999994,201.04999999999802,1.6405295995205758e-12,201.04999999999407,201.0499999999997,6.1728607483066895,5.859856386544757,0.20216189039718307,14.406791443850166,0.47839017840124953,0.13558533486632643,0.19705030769789705,0.6915792601641498,16.35035137341263,5.20162735775342,9.567464855206108,30.342225524364412,19.30830487379577,6.675738010563891,9.032884204180698,32.90531044752368,1.3994992963707407,0.44725245684837955,0.30897610549788557,1.947130516327162,2.145297390021982,1.0877683309682018,0.0954662337686405,3.7913172476124806,43.42994140624957,23.981162669613713,18.848437499999864,108.37851562499922,11.208633125451863,1.3918608754530792,9.330088996611831,14.108936060381591,5.811446469446905,1.1309766292967864,3.3411812447647105,7.401318719074526,383.75291151748996,125.01415992589043,160.79201371219014,621.3088116335906,7.800111132506595,3.341764285046895,3.3079404174408293,13.356964490392357
ay,402.09999999999604,3.2810591990411516e-12,402.09999999998814,402.0999999999994,201.04999999999802,1.6405295995205758e-12,201.04999999999407,201.0499999999997,5.237263881433344,6.235459370715453,0.19768928220255513,15.306275720164498,0.4376802196003243,0.15031562205395782,0.1532092940925666,0.7392209243276355,14.616285778948944,4.754242383084822,7.104530546955543,22.083591987637156,17.37505531101859,7.400444550756874,6.821850115767784,28.433079932756602,1.132225838925291,0.36265177201271265,0.4531521384623906,1.5445561324538,1.4046839042244423,0.7166974045928105,0.2053468605930376,2.3856536463006406,38.82254557291622,20.1300671228913,18.06308593749987,77.35712890624944,10.240260895060528,2.4962073036341903,3.6040124681553145,12.988905870618936,4.6193647827312185,1.06481250490322,2.125502810704757,6.424865941649438,251.82846989415523,83.86761019234366,83.96962733844938,431.4801831771651,5.526077691199702,2.72760310432111,2.1162733258128243,12.122596193724313
az,402.09999999999604,3.2810591990411516e-12,402.09999999998814,402.0999999999994,201.04999999999802,1.6405295995205758e-12,201.04999999999407,201.0499999999997,1.3770256847052706,4.497045681159328,0.18833723653395232,17.63219251336886,2.8831151755353894,1.4164584860020293,0.8558474319727433,5.1802528933177365,13.524966843198248,3.563282436728205,4.4127511729392515,17.796597435315434,14.798118200842566,3.99342544879802,8.80216100848699,19.944802319666028,3.2230860485037605,0.7010940677711817,2.1477116900447673,4.655772627457139,10.847047708465931,4.695699884069231,4.6126655035549495,21.676218758579157,28.167942708333054,5.337805158566552,20.419140624999855,34.94814453124975,7.503020942509535,8.268346078338542,1.0,18.846043993325,15.665245158017495,4.884692392036709,10.289962466699608,24.420120972553804,1492.6340091146728,294.58370747190344,1060.1372217713108,2176.170830992824,37.67028330480121,17.992210263755343,15.919898813212702,75.29723818107844
