axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.6077747260998616,21.59979672800896,8.857189611535315,23.982176183106056
ay,1.2073039106830017,12.34599792044677,7.24664272772449,19.168311695879677
az,3.5565419070888113,47.86279232753605,6.77893248970339,12.846330820585235
aabs,4.085524769171627,24.265290315841415,5.962034097604278,10.361688837277196
