axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.9188164460663026,28.06796982561943,8.348852939183994,21.010763481976454
ay,1.6763712719267423,18.032856289612354,7.206724341251885,15.500403593195237
az,6.743794085567389,69.73063336316446,5.887955813305967,6.483365928523334
aabs,7.209080098290593,40.034140712094285,5.585881690916063,8.210008222712927
