axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.4300838320236102,22.35148448440159,8.067367858570186,19.642320811554494
ay,1.1313525646144273,18.27488345686202,10.035126055844023,22.646725691308294
az,4.648654952786314,48.00356357231934,5.859488377360811,6.797405954601388
aabs,4.993504907591431,27.68121837860111,5.556775683908228,6.753248263378854
