axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.3133032913223994,15.603099078425009,7.777187795454802,20.896278731195324
ay,1.3994174597244968,14.905977630398846,7.072373549709098,16.598326263816183
az,2.7441655665594595,37.66906148173219,8.875037016542798,16.935893204398656
aabs,3.3486683052029225,24.33280614323698,7.286208098023908,10.874475945947133
