axis,RMS,P2P,CrestFactor,Kurtosis
ax,1.32570206651047,13.44882088011849,6.732847397339787,13.226817040667008
ay,0.9970492680503504,11.49245399808475,8.113779889828402,19.1238968610788
az,4.390000428491554,47.05898857615877,5.662375976964706,6.673435626270898
aabs,4.692941185890347,24.852370304948103,5.30553071120428,6.515865617987135
